Type,ID,TimeStamp,Bus,Len,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
1,0x305,745.355,0,8,87,E9,90,BF,89,60,88,41
1,0x303,745.378,0,8,00,00,00,00,97,1D,23,3F
1,0x305,745.404,0,8,87,E9,90,BF,89,60,88,41
1,0x303,745.428,0,8,00,00,00,00,40,A7,21,3F
1,0x0,745.451,0,8,00,00,00,00,00,0C,00,28
1,0x303,745.474,0,8,00,00,00,00,8C,E8,21,3F
1,0x522,745.497,0,6,01,0E,2A,5F,02,00,02,42
1,0x303,745.521,0,8,00,00,00,00,DA,46,21,3F
1,0x2,745.544,0,8,79,7C,7A,00,00,00,00,00
1,0x304,745.567,0,8,DD,58,01,C0,00,00,00,00
1,0x521,745.591,0,6,00,0D,FD,FF,FF,FF,02,42
1,0x304,745.614,0,8,DD,58,01,C0,00,00,00,00
1,0x0,745.64,0,8,00,00,00,00,00,0C,00,28
1,0x304,745.664,0,8,DD,58,01,C0,00,00,00,00
1,0x521,745.687,0,6,00,0E,09,00,00,00,01,42
1,0x304,745.71,0,8,DD,58,01,C0,00,00,00,00
1,0x171,745.734,0,8,00,00,00,00,01,00,00,01
1,0x305,745.757,0,8,87,E9,90,BF,89,60,88,41
1,0x521,745.781,0,6,00,0F,F1,FF,FF,FF,02,42
1,0x305,745.804,0,8,87,E9,90,BF,89,60,88,41
1,0x303,745.827,0,8,00,00,00,00,7E,74,21,3F
1,0x2,745.851,0,8,79,7C,7A,00,00,00,00,00
1,0x303,745.876,0,8,00,00,00,00,FA,A3,21,3F
1,0x305,745.9,0,8,87,E9,90,BF,89,60,88,41
1,0x303,745.923,0,8,00,00,00,00,36,30,21,3F
1,0x171,745.946,0,8,00,00,00,00,01,00,00,01
1,0x6,745.97,0,8,FF,FF,01,44,99,99,00,00
1,0x521,745.993,0,6,00,01,F7,FF,FF,FF,76,FF
1,0x303,746.016,0,8,00,00,00,00,9E,A0,21,3F
1,0x170,746.04,0,3,00,00,00,41,A0,07,01,42
1,0x304,746.063,0,8,DD,58,01,C0,00,00,00,00
1,0x521,746.086,0,6,00,02,F1,FF,FF,FF,01,42
1,0x304,746.11,0,8,DD,58,01,C0,00,00,00,00
1,0x171,746.135,0,8,00,00,00,00,01,00,00,01
1,0x304,746.159,0,8,DD,58,01,C0,00,00,00,00
1,0x521,746.182,0,6,00,03,F7,FF,FF,FF,B4,00
1,0x304,746.213,0,8,DD,58,01,C0,00,00,00,00
1,0x170,746.245,0,3,00,00,00,41,A0,07,01,42
1,0x305,746.269,0,8,87,E9,90,BF,89,60,88,41
1,0x521,746.292,0,6,00,04,FA,FF,FF,FF,01,42
1,0x305,746.315,0,8,87,E9,90,BF,89,60,88,41
1,0x303,746.339,0,8,00,00,00,00,32,EC,20,3F
1,0x0,746.363,0,8,00,00,00,00,00,0C,00,28
1,0x303,746.388,0,8,00,00,00,00,51,D7,21,3F
1,0x521,746.412,0,6,00,05,FA,FF,FF,FF,01,42
1,0x303,746.435,0,8,00,00,00,00,2F,52,21,3F
1,0x0,746.459,0,8,00,00,00,00,00,0C,00,28
1,0x521,746.482,0,6,00,06,EE,FF,FF,FF,01,42
1,0x304,746.505,0,8,DC,58,01,C0,00,00,00,00
1,0x0,746.529,0,8,00,00,00,00,00,0C,00,28
1,0x305,746.552,0,8,87,E9,90,BF,89,60,88,41
1,0x214,746.576,0,2,3B,FF,AB,41,E0,7A,01,42
1,0x305,746.599,0,8,87,E9,90,BF,89,60,88,41
1,0x0,746.625,0,8,00,00,00,00,00,0C,00,28
1,0x9,746.648,0,8,B1,CE,BC,00,00,3C,B4,00
1,0x207,746.671,0,8,3C,02,83,00,93,A3,00,00
1,0x521,746.695,0,6,00,08,FA,FF,FF,FF,00,00
1,0x303,746.718,0,8,00,00,00,00,61,2F,22,3F
1,0x0,746.742,0,8,00,00,00,00,00,0C,00,28
1,0x303,746.765,0,8,00,00,00,00,1D,60,22,3F
1,0x20C,746.788,0,2,3C,FF,00,33,00,FF,00,00
1,0x303,746.811,0,8,00,00,00,00,9E,A0,21,3F
1,0x170,746.835,0,3,00,00,00,33,00,CC,00,00
1,0x303,746.861,0,8,00,00,00,00,F9,4E,22,3F
1,0x521,746.884,0,6,00,0A,FA,FF,FF,FF,01,42
1,0x304,746.908,0,8,DD,58,01,C0,00,00,00,00
1,0x305,746.931,0,8,87,E9,90,BF,89,60,88,41
1,0x2,746.954,0,8,79,7C,7A,00,00,00,00,00
1,0x305,746.978,0,8,87,E9,90,BF,89,60,88,41
1,0x304,747.001,0,8,DD,58,01,C0,00,00,00,00
1,0x0,747.024,0,8,00,00,00,00,00,0C,00,28
1,0x9,747.048,0,8,B1,CE,BC,00,00,3C,B4,00
1,0x305,747.071,0,8,87,E9,90,BF,89,60,88,41
1,0x106,747.097,0,8,00,00,00,00,00,00,00,00
1,0x0,747.12,0,8,00,00,00,00,00,0C,00,28
1,0x7,747.144,0,8,00,00,00,00,00,00,00,37
1,0x303,747.167,0,8,00,00,00,00,13,B9,20,3F
1,0x305,747.19,0,8,87,E9,90,BF,89,60,88,41
1,0x303,747.214,0,8,00,00,00,00,4E,9D,21,3F
1,0x0,747.237,0,8,00,00,00,00,00,0C,00,28
1,0x214,747.261,0,2,3D,FF,01,C0,00,00,00,00
1,0x305,747.284,0,8,87,E9,90,BF,89,60,88,41
1,0x303,747.307,0,8,00,00,00,00,B9,0F,20,3F
1,0x0,747.333,0,8,00,00,00,00,00,0C,00,28
1,0x303,747.356,0,8,00,00,00,00,17,B5,21,3F
1,0x305,747.38,0,8,87,E9,90,BF,89,60,88,41
1,0x20C,747.403,0,2,3E,FF,FD,FF,FF,FF,04,00
1,0x0,747.427,0,8,00,00,00,00,00,0C,00,28
1,0x304,747.45,0,8,DD,58,01,C0,00,00,00,00
1,0x207,747.473,0,8,3F,03,86,00,96,A6,00,00
1,0x521,747.497,0,6,00,00,00,00,00,00,00,00
1,0x0,747.52,0,8,00,00,00,00,00,0C,00,28
1,0x2,747.543,0,8,79,7C,7A,00,00,00,00,00
1,0x208,747.569,0,2,3F,FF,AB,41,E0,7A,01,42
1,0x305,747.592,0,8,87,E9,90,BF,89,60,88,41
1,0x214,747.624,0,2,3F,FF,AB,41,E0,7A,01,42
1,0x305,747.664,0,8,87,E9,90,BF,89,60,88,41
1,0x303,747.687,0,8,00,00,00,00,50,3D,21,3F
1,0x305,747.71,0,8,87,E9,90,BF,89,60,88,41
1,0x303,747.733,0,8,00,00,00,00,4B,A8,20,3F
1,0x305,747.757,0,8,87,E9,90,BF,89,60,88,41
1,0x303,747.78,0,8,00,00,00,00,A0,70,21,3F
1,0x305,747.803,0,8,87,E9,90,BF,89,60,88,41
1,0x303,747.829,0,8,00,00,00,00,2F,63,21,3F
1,0x13C033C6,747.853,0,1,00,D2,AA,41,08,EE,01,42
1,0x303,747.876,0,8,00,00,00,00,F6,D6,20,3F
1,0x521,747.899,0,6,00,04,F7,FF,FF,FF,00,00
1,0x305,747.923,0,8,87,E9,90,BF,89,60,88,41
1,0x171,747.946,0,8,00,00,00,00,01,00,00,01
1,0x0,747.969,0,8,00,00,00,00,00,0C,00,28
1,0x521,747.993,0,6,00,05,FA,FF,FF,FF,00,00
1,0x305,748.016,0,8,87,E9,90,BF,89,60,88,41
1,0x106,748.039,0,8,00,00,00,00,00,00,00,00
1,0x305,748.065,0,8,87,E9,90,BF,89,60,88,41
1,0x106,748.088,0,8,00,00,00,00,00,00,00,00
1,0x0,748.112,0,8,00,00,00,00,00,0C,00,28
1,0x305,748.135,0,8,87,E9,90,BF,89,60,88,41
1,0x303,748.159,0,8,00,00,00,00,02,42,20,3F
1,0x305,748.182,0,8,87,E9,90,BF,8A,60,88,41
1,0x303,748.205,0,8,00,00,00,00,F9,97,22,3F
1,0x305,748.229,0,8,87,E9,90,BF,89,60,88,41
1,0x207,748.252,0,8,40,02,81,00,91,A1,00,00
1,0x305,748.275,0,8,87,E9,90,BF,89,60,88,41
1,0x522,748.301,0,6,01,0C,40,5F,02,00,00,00
1,0x208,748.325,0,2,40,FF,AA,41,58,61,02,42
1,0x304,748.348,0,8,DD,58,01,C0,00,00,00,00
1,0x215,748.371,0,8,40,B6,02,CE,00,68,07,00
1,0x304,748.395,0,8,DD,58,01,C0,00,00,00,00
1,0x305,748.418,0,8,87,E9,90,BF,89,60,88,41
1,0x7,748.442,0,8,00,00,00,00,00,00,00,37
1,0x305,748.465,0,8,87,E9,90,BF,89,60,88,41
1,0x304,748.488,0,8,DD,58,01,C0,00,00,00,00
1,0x208,748.512,0,2,41,FF,AA,41,58,61,02,42
1,0x106,748.538,0,8,00,00,00,00,00,00,00,00
1,0x215,748.561,0,8,41,7A,00,7A,00,C4,04,00
1,0x305,748.584,0,8,87,E9,90,BF,89,60,88,41
1,0x207,748.608,0,8,42,03,86,00,96,A6,00,00
1,0x305,748.631,0,8,87,E9,90,BF,89,60,88,41
1,0x303,748.654,0,8,00,00,00,00,63,1E,22,3F
1,0x305,748.678,0,8,87,E9,90,BF,89,60,88,41
1,0x521,748.701,0,6,00,0C,F1,FF,FF,FF,00,00
1,0x20C,748.725,0,2,42,FF,75,FF,78,78,76,FF
1,0x171,748.748,0,8,00,00,00,00,01,00,00,01
1,0x305,748.774,0,8,87,E9,90,BF,89,60,88,41
1,0x214,748.797,0,2,42,FF,01,C0,00,00,00,00
1,0x305,748.821,0,8,87,E9,90,BF,89,60,88,41
1,0x304,748.844,0,8,DD,58,01,C0,00,00,00,00
1,0x305,748.867,0,8,87,E9,90,BF,89,60,88,41
1,0x304,748.891,0,8,DD,58,01,C0,00,00,00,00
1,0x305,748.914,0,8,87,E9,90,BF,89,60,88,41
1,0x304,748.937,0,8,DD,58,01,C0,00,00,00,00
1,0x3,748.961,0,8,00,33,15,00,00,00,00,00
1,0x304,748.984,0,8,DD,58,01,C0,00,00,00,00
1,0x305,749.01,0,8,87,E9,90,BF,89,60,88,41
1,0x106,749.033,0,8,00,00,00,00,00,00,00,00
1,0x20C,749.057,0,2,43,FF,00,00,00,D4,02,42
1,0x305,749.08,0,8,87,E9,90,BF,89,60,88,41
1,0x302,749.103,0,8,8D,F3,AB,41,A8,D4,02,42
1,0x305,749.127,0,8,87,E9,90,BF,89,60,88,41
1,0x171,749.15,0,8,00,00,00,00,01,00,00,01
1,0x305,749.173,0,8,87,E9,90,BF,89,60,88,41
1,0x303,749.196,0,8,00,00,00,00,FF,4E,22,3F
1,0x305,749.22,0,8,87,E9,90,BF,89,60,88,41
1,0x208,749.259,0,2,44,FF,BC,00,00,3C,B4,00
1,0x305,749.293,0,8,87,E9,90,BF,89,60,88,41
1,0x303,749.317,0,8,00,00,00,00,7E,4C,22,3F
1,0x305,749.34,0,8,87,E9,90,BF,89,60,88,41
1,0x304,749.363,0,8,DD,58,01,C0,00,00,00,00
1,0x207,749.387,0,8,45,02,81,00,91,A1,00,00
1,0x304,749.41,0,8,DD,58,01,C0,00,00,00,00
1,0x305,749.434,0,8,87,E9,90,BF,89,60,88,41
1,0x304,749.457,0,8,DD,58,01,C0,00,00,00,00
1,0x20C,749.48,0,2,45,FF,02,C7,09,5A,07,00
1,0x303,749.506,0,8,00,00,00,00,78,EA,22,3F
1,0x305,749.53,0,8,87,E9,90,BF,89,60,88,41
1,0x305,749.553,0,8,87,E9,90,BF,89,60,88,41
1,0x106,749.576,0,8,00,00,00,00,00,00,00,00
1,0x521,749.6,0,6,00,05,FA,FF,FF,FF,04,42
1,0x210,749.623,0,2,46,FF,00,7C,00,D8,04,00
1,0x303,749.647,0,8,00,00,00,00,AE,2C,22,3F
1,0x305,749.67,0,8,87,E9,90,BF,89,60,88,41
1,0x303,749.693,0,8,00,00,00,00,84,73,22,3F
1,0x305,749.717,0,8,87,E9,90,BF,89,60,88,41
1,0x2,749.742,0,8,79,7C,7A,00,00,00,00,00
1,0x305,749.766,0,8,87,E9,90,BF,89,60,88,41
1,0x208,749.789,0,2,47,FF,01,C0,00,00,00,00
1,0x210,749.813,0,2,47,FF,FF,FF,FF,FF,76,FF
1,0x304,749.836,0,8,DD,58,01,C0,00,00,00,00
1,0x7,749.859,0,8,00,00,00,00,00,00,00,37
1,0x304,749.883,0,8,DD,58,01,C0,00,00,00,00
1,0x305,749.906,0,8,87,E9,90,BF,89,60,88,41
1,0x304,749.93,0,8,DD,58,01,C0,00,00,00,00
1,0x5,749.953,0,8,00,00,00,D1,00,24,52,64
1,0x304,749.979,0,8,DD,58,01,C0,00,00,00,00
1,0x521,750.002,0,6,00,09,00,00,00,00,03,42
1,0x305,750.025,0,8,87,E9,90,BF,89,60,88,41
1,0x9,750.049,0,8,B1,CE,BC,00,00,3C,B4,00
1,0x215,750.072,0,5,48,00,00,00,00,3C,B4,00
1,0x302,750.095,0,8,8D,F3,AB,41,28,48,03,42
1,0x305,750.119,0,8,87,E9,90,BF,89,60,88,41
1,0x303,750.142,0,8,00,00,00,00,3C,A7,21,3F
1,0x305,750.166,0,8,87,E9,90,BF,89,60,88,41
1,0x303,750.189,0,8,00,00,00,00,1C,A5,23,3F
1,0x305,750.215,0,8,87,E9,90,BF,89,60,88,41
1,0x303,750.238,0,8,00,00,00,00,64,74,21,3F
1,0x0,750.261,0,8,00,00,00,00,00,0C,00,28
1,0x303,750.285,0,8,00,00,00,00,2A,70,20,3F
1,0x305,750.308,0,8,87,E9,90,BF,89,60,88,41
1,0x304,750.331,0,8,DD,58,01,C0,00,00,00,00
1,0x305,750.355,0,8,87,E9,90,BF,89,60,88,41
1,0x304,750.378,0,8,DD,58,01,C0,00,00,00,00
1,0x521,750.401,0,6,00,0D,EE,FF,FF,FF,03,42
1,0x304,750.433,0,8,DD,58,01,C0,00,00,00,00
1,0x8,750.474,0,8,75,78,77,00,00,00,00,00
1,0x304,750.497,0,8,DD,58,01,C0,00,00,00,00
1,0x521,750.521,0,6,00,0E,F7,FF,FF,FF,03,42
1,0x305,750.544,0,8,87,E9,90,BF,89,60,88,41
1,0x208,750.568,0,2,49,FF,AB,41,28,48,03,42
1,0x214,750.591,0,2,49,FF,04,C8,02,50,07,00
1,0x303,750.614,0,8,00,00,00,00,86,5F,21,3F
1,0x305,750.638,0,8,87,E9,90,BF,89,60,88,41
1,0x0,750.661,0,8,00,00,00,00,00,0C,00,28
1,0x305,750.685,0,8,87,E9,90,BF,89,60,88,41
1,0x210,750.71,0,2,4A,FF,00,7C,00,D8,04,00
1,0x0,750.734,0,8,00,00,00,00,00,0C,00,28
1,0x305,750.757,0,8,87,E9,90,BF,8A,60,88,41
1,0x303,750.78,0,8,00,00,00,00,2A,5A,21,3F
1,0x521,750.804,0,6,00,01,0C,00,00,00,00,00
1,0x304,750.827,0,8,DD,58,01,C0,00,00,00,00
1,0x170,750.851,0,3,00,00,00,00,00,3C,B4,00
1,0x208,750.874,0,2,4B,FF,00,00,00,00,00,00
1,0x210,750.897,0,2,4B,FF,FF,FF,FF,FF,02,42
1,0x304,750.921,0,8,DD,58,01,C0,00,00,00,00
1,0x214,750.947,0,2,4B,FF,AA,41,A8,D4,02,42
1,0x304,750.97,0,8,DD,58,01,C0,00,00,00,00
1,0x521,750.993,0,6,00,03,EE,FF,FF,FF,02,42
1,0x305,751.017,0,8,87,E9,90,BF,89,60,88,41
1,0x3,751.04,0,8,00,33,15,00,00,00,00,00
1,0x207,751.064,0,8,4C,02,83,00,93,A3,00,00
1,0x303,751.087,0,8,00,00,00,00,9A,F0,20,3F
1,0x305,751.11,0,8,87,E9,90,BF,89,60,88,41
1,0x303,751.134,0,8,00,00,00,00,86,2F,22,3F
1,0x0,751.157,0,8,00,00,00,00,00,0C,00,28
1,0x210,751.183,0,2,4C,FF,01,C0,00,00,00,00
1,0x305,751.206,0,8,87,E9,90,BF,89,60,88,41
1,0x303,751.23,0,8,00,00,00,00,3D,E2,21,3F
1,0x170,751.253,0,3,00,00,00,41,58,61,02,42
1,0x303,751.277,0,8,00,00,00,00,67,93,22,3F
1,0x521,751.3,0,6,00,06,FA,FF,FF,FF,02,42
1,0x304,751.323,0,8,DD,58,01,C0,00,00,00,00
1,0x171,751.347,0,8,00,00,00,00,01,00,00,01
1,0x304,751.37,0,8,DD,58,01,C0,00,00,00,00
1,0x521,751.393,0,6,00,07,F7,FF,FF,FF,02,42
1,0x304,751.419,0,8,DD,58,01,C0,00,00,00,00
1,0x3,751.443,0,8,00,33,15,00,00,00,00,00
1,0x304,751.466,0,8,DD,58,01,C0,00,00,00,00
1,0x521,751.49,0,6,00,08,FA,FF,FF,FF,02,42
1,0x305,751.513,0,8,87,E9,90,BF,89,60,88,41
1,0x0,751.536,0,8,00,00,00,00,00,0C,00,28
1,0x305,751.56,0,8,87,E9,90,BF,89,60,88,41
1,0x303,751.583,0,8,00,00,00,00,A5,93,24,3F
1,0x208,751.606,0,2,4D,FF,F7,FF,FF,FF,00,42
1,0x214,751.63,0,2,4D,FF,04,C8,02,50,07,00
1,0x305,751.656,0,8,87,E9,90,BF,89,60,88,41
1,0x303,751.679,0,8,00,00,00,00,5D,51,22,3F
1,0x207,751.702,0,8,4E,02,84,00,94,A4,00,00
1,0x303,751.726,0,8,00,00,00,00,CC,1B,22,3F
1,0x171,751.749,0,8,00,00,00,00,01,00,00,01
1,0x304,751.772,0,8,DD,58,01,C0,00,00,00,00
1,0x211,751.796,0,8,4E,79,00,79,00,BA,04,00
1,0x304,751.819,0,8,DD,58,01,C0,00,00,00,00
1,0x9,751.843,0,8,B1,CE,BC,00,00,3C,B4,00
1,0x304,751.866,0,8,DD,58,01,C0,00,00,00,00
1,0x521,751.899,0,6,00,0C,F1,FF,FF,FF,00,42
1,0x304,751.922,0,8,DD,58,01,C0,00,00,00,00
1,0x0,751.945,0,8,00,00,00,00,00,0C,00,28
1,0x106,751.969,0,8,00,00,00,00,00,00,00,00
1,0x210,751.992,0,2,4F,FF,77,77,78,78,77,FF
1,0x305,752.016,0,8,87,E9,90,BF,89,60,88,41
1,0x0,752.039,0,8,00,00,00,00,00,0C,00,28
1,0x305,752.063,0,8,87,E9,90,BF,89,60,88,41
1,0x303,752.086,0,8,00,00,00,00,BD,D7,22,3F
1,0x521,752.109,0,6,00,0E,00,00,00,00,00,42
1,0x171,752.132,0,8,00,00,00,00,01,00,00,01
1,0x305,752.155,0,8,87,E9,90,BF,89,60,88,41
1,0x0,752.178,0,8,00,00,00,00,00,0C,00,28
1,0x521,752.201,0,6,00,0F,FA,FF,FF,FF,B4,00
1,0x303,752.232,0,8,00,00,00,00,51,63,21,3F
1,0x170,752.267,0,3,00,00,00,00,00,3C,B4,00
1,0x303,752.291,0,8,00,00,00,00,95,5F,21,3F
1,0x521,752.314,0,6,00,00,06,00,00,00,00,42
1,0x303,752.338,0,8,00,00,00,00,83,73,22,3F
1,0x171,752.361,0,8,00,00,00,00,01,00,00,01
1,0x0,752.384,0,8,00,00,00,00,00,0C,00,28
1,0x521,752.41,0,6,00,01,FD,FF,FF,FF,B4,00
1,0x304,752.433,0,8,DC,58,01,C0,00,00,00,00
1,0x2,752.457,0,8,79,7C,7A,00,00,00,00,00
1,0x303,752.48,0,8,00,00,00,00,63,EB,21,3F
1,0x521,752.503,0,6,00,02,F4,FF,FF,FF,00,42
1,0x302,752.527,0,8,8D,F3,AB,41,A0,07,01,42
1,0x1,752.55,0,8,B1,CE,BC,3C,B4,00,00,00
1,0x303,752.573,0,8,00,00,00,00,AD,1B,22,3F
1,0x305,752.597,0,8,87,E9,90,BF,89,60,88,41
1,0x303,752.62,0,8,00,00,00,00,8A,5F,21,3F
1,0x3,752.646,0,8,00,33,15,00,00,00,00,00
1,0x303,752.669,0,8,00,00,00,00,28,B8,21,3F
1,0x207,752.693,0,8,50,02,81,00,91,A1,00,00
1,0x303,752.716,0,8,00,00,00,00,35,B5,21,3F
1,0x0,752.739,0,8,00,00,00,00,00,0C,00,28
1,0x304,752.763,0,8,DD,58,01,C0,00,00,00,00
1,0x210,752.786,0,2,50,FF,03,C4,00,62,07,00
1,0x304,752.81,0,8,DD,58,01,C0,00,00,00,00
1,0x0,752.833,0,8,00,00,00,00,00,0C,00,28
1,0x304,752.856,0,8,DD,58,01,C0,00,00,00,00
1,0x305,752.882,0,8,87,E9,90,BF,89,60,88,41
1,0x521,752.906,0,6,00,06,FA,FF,FF,FF,00,00
1,0x0,752.929,0,8,00,00,00,00,00,0C,00,28
1,0x305,752.953,0,8,87,E9,90,BF,89,60,88,41
1,0x305,752.976,0,8,87,E9,90,BF,89,60,88,41
1,0x106,752.999,0,8,00,00,00,00,00,00,00,00
1,0x303,753.023,0,8,00,00,00,00,23,A8,20,3F
1,0x305,753.046,0,8,87,E9,90,BF,89,60,88,41
1,0x303,753.069,0,8,00,00,00,00,BB,1A,20,3F
1,0x305,753.093,0,8,87,E9,90,BF,89,60,88,41
1,0x303,753.119,0,8,00,00,00,00,06,31,20,3F
1,0x305,753.142,0,8,87,E9,90,BF,89,60,88,41
1,0x210,753.165,0,2,52,FF,FF,FF,FF,FF,00,00
1,0x215,753.189,0,6,52,06,FF,FF,FF,FF,77,FF
1,0x303,753.221,0,8,00,00,00,00,39,0E,21,3F
1,0x8,753.26,0,8,75,78,77,00,00,00,00,00
1,0x304,753.283,0,8,DD,58,01,C0,00,00,00,00
1,0x305,753.307,0,8,87,E9,90,BF,89,60,88,41
1,0x521,753.33,0,6,00,0A,00,00,00,00,00,00
1,0x0,753.353,0,8,00,00,00,00,00,0C,00,28
1,0x171,753.379,0,8,00,00,00,00,01,00,00,01
1,0x305,753.402,0,8,87,E9,90,BF,89,60,88,41
1,0x521,753.426,0,6,00,0B,F1,FF,FF,FF,00,00
1,0x0,753.449,0,8,00,00,00,00,00,0C,00,28
1,0x304,753.472,0,8,DD,58,01,C0,00,00,00,00
1,0x305,753.496,0,8,87,E9,90,BF,89,60,88,41
1,0x302,753.519,0,8,8D,F3,AB,41,E0,7A,01,42
1,0x305,753.543,0,8,87,E9,90,BF,89,60,88,41
1,0x303,753.566,0,8,00,00,00,00,15,0A,21,3F
1,0x305,753.589,0,8,87,E9,90,BF,89,60,88,41
1,0x303,753.615,0,8,00,00,00,00,5B,2F,22,3F
1,0x305,753.638,0,8,87,E9,90,BF,89,60,88,41
1,0x3,753.662,0,8,00,33,15,00,00,00,00,00
1,0x305,753.685,0,8,87,E9,90,BF,89,60,88,41
1,0x522,753.708,0,6,01,07,2A,5F,02,00,00,00
1,0x0,753.732,0,8,00,00,00,00,00,0C,00,28
1,0x171,753.755,0,8,00,00,00,00,01,00,00,01
1,0x207,753.779,0,8,53,02,81,00,91,A1,00,00
1,0x304,753.802,0,8,DD,58,01,C0,00,00,00,00
1,0x0,753.825,0,8,00,00,00,00,00,0C,00,28
1,0x304,753.851,0,8,DD,58,01,C0,00,00,00,00
1,0x208,753.874,0,2,53,FF,AB,41,E0,7A,01,42
1,0x304,753.898,0,8,DD,58,01,C0,00,00,00,00
1,0x305,753.921,0,8,87,E9,90,BF,89,60,88,41
1,0x106,753.945,0,8,00,00,00,00,00,00,00,00
1,0x305,753.968,0,8,87,E9,90,BF,89,60,88,41
1,0x106,753.991,0,8,00,00,00,00,00,00,00,00
1,0x303,754.015,0,8,00,00,00,00,17,B9,20,3F
1,0x0,754.038,0,8,00,00,00,00,00,0C,00,28
1,0x303,754.061,0,8,00,00,00,00,4F,73,22,3F
1,0x305,754.087,0,8,87,E9,90,BF,89,60,88,41
1,0x303,754.11,0,8,00,00,00,00,80,F6,21,3F
1,0x305,754.134,0,8,87,E9,90,BF,89,60,88,41
1,0x171,754.157,0,8,00,00,00,00,01,00,00,01
1,0x305,754.181,0,8,87,E9,90,BF,89,60,88,41
1,0x521,754.204,0,6,00,03,03,00,00,00,00,00
1,0x305,754.227,0,8,87,E9,90,BF,89,60,88,41
1,0x8,754.251,0,8,75,78,77,00,00,00,00,00
1,0x305,754.274,0,8,87,E9,90,BF,89,60,88,41
1,0x304,754.297,0,8,DD,58,01,C0,00,00,00,00
1,0x0,754.323,0,8,00,00,00,00,00,0C,00,28
1,0x9,754.347,0,8,B1,CE,BC,00,00,3C,B4,00
1,0x305,754.37,0,8,87,E9,90,BF,89,60,88,41
1,0x304,754.394,0,8,DD,58,01,C0,00,00,00,00
1,0x0,754.417,0,8,00,00,00,00,00,0C,00,28
1,0x214,754.441,0,2,54,FF,BC,00,00,3C,B4,00
1,0x305,754.464,0,8,87,E9,90,BF,89,60,88,41
1,0x106,754.487,0,8,00,00,00,00,00,00,00,00
1,0x303,754.511,0,8,00,00,00,00,6E,2C,21,3F
1,0x6,754.534,0,8,FF,FF,01,44,99,99,00,00
1,0x303,754.56,0,8,00,00,00,00,4D,51,22,3F
1,0x305,754.584,0,8,87,E9,90,BF,89,60,88,41
1,0x521,754.607,0,6,00,07,00,00,00,00,04,00
1,0x0,754.63,0,8,00,00,00,00,00,0C,00,28
1,0x170,754.654,0,3,00,00,00,C0,00,00,00,00
1,0x207,754.677,0,8,56,03,86,00,96,A6,00,00
1,0x304,754.7,0,8,DD,58,01,C0,00,00,00,00
1,0x0,754.724,0,8,00,00,00,00,00,0C,00,28
1,0x304,754.747,0,8,DD,58,01,C0,00,00,00,00
1,0x208,754.77,0,2,56,FF,77,77,77,78,77,FF
1,0x210,754.796,0,2,56,FF,FF,FF,FF,FF,00,00
1,0x215,754.82,0,6,56,06,FF,FF,FF,FF,77,FF
1,0x304,754.843,0,8,DD,58,01,C0,00,00,00,00
1,0x305,754.867,0,8,87,E9,90,BF,89,60,88,41
1,0x304,754.89,0,8,DD,58,01,C0,00,00,00,00
1,0x0,754.913,0,8,00,00,00,00,00,0C,00,28
1,0x5,754.937,0,8,00,00,00,D1,00,24,52,64
1,0x305,754.96,0,8,87,E9,90,BF,89,60,88,41
1,0x106,754.984,0,8,00,00,00,00,00,00,00,00
1,0x303,755.007,0,8,00,00,00,00,D9,A1,20,3F
1,0x0,755.033,0,8,00,00,00,00,00,0C,00,28
1,0x303,755.056,0,8,00,00,00,00,24,31,20,3F
1,0x210,755.08,0,2,57,FF,00,41,58,61,02,42
1,0x303,755.103,0,8,00,00,00,00,AF,37,20,3F
1,0x305,755.126,0,8,87,E9,90,BF,89,60,88,41
1,0x303,755.15,0,8,00,00,00,00,14,B5,21,3F
1,0x0,755.173,0,8,00,00,00,00,00,0C,00,28
1,0x304,755.196,0,8,DD,58,01,C0,00,00,00,00
1,0x0,755.219,0,8,00,00,00,00,00,0C,00,28
1,0x304,755.243,0,8,DD,58,01,C0,00,00,00,00
1,0x208,755.276,0,2,58,FF,00,41,58,61,02,42
1,0x214,755.307,0,2,58,FF,00,00,00,00,00,00
1,0x305,755.331,0,8,87,E9,90,BF,89,60,88,41
1,0x304,755.354,0,8,DD,58,01,C0,00,00,00,00
1,0x305,755.378,0,8,87,E9,90,BF,89,60,88,41
1,0x106,755.401,0,8,00,00,00,00,00,00,00,00
1,0x521,755.424,0,6,00,0F,FD,FF,FF,FF,02,42
1,0x305,755.448,0,8,87,E9,90,BF,89,60,88,41
1,0x5,755.471,0,8,00,00,00,D1,00,24,52,64
1,0x305,755.494,0,8,87,E9,90,BF,89,60,88,41
1,0x214,755.52,0,2,59,FF,40,5F,02,00,02,42
1,0x9,755.544,0,8,B1,CE,BC,00,00,3C,B4,00
1,0x305,755.567,0,8,87,E9,90,BF,89,60,88,41
1,0x304,755.591,0,8,DD,58,01,C0,00,00,00,00
1,0x207,755.614,0,8,5A,02,84,00,94,A4,00,00
1,0x8,755.637,0,8,75,78,77,00,00,00,00,00
1,0x305,755.661,0,8,87,E9,90,BF,89,60,88,41
1,0x304,755.684,0,8,DD,58,01,C0,00,00,00,00
1,0x20C,755.708,0,2,5A,FF,00,7B,00,CE,04,00
1,0x0,755.731,0,8,00,00,00,00,00,0C,00,28
