Type,ID,TimeStamp,Bus,Len,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
1,0x8,82.135,0,8,77,79,78,00,00,00,00,00
1,0x305,82.15,0,8,2E,6A,1D,41,E8,08,55,44
1,0x207,82.164,0,8,0F,02,81,00,91,A1,00,00
1,0x303,82.177,0,8,AE,45,14,41,CD,0A,11,43
1,0x7FF,82.191,0,8,01,00,00,00,00,00,00,00
1,0x7FC,82.204,0,8,99,38,00,00,99,38,00,00
1,0x304,82.218,0,8,77,5C,5E,44,C9,56,AB,44
1,0x302,82.231,0,8,2A,AD,BC,41,70,C7,FB,41
1,0x700,82.244,0,8,FF,00,FF,00,AD,FF,C1,22
1,0x305,82.258,0,8,F1,B3,1D,41,B0,51,51,44
1,0x20C,82.271,0,2,0F,FF,58,44,62,2C,A6,44
1,0x214,82.287,0,2,0F,FF,08,AD,02,51,06,00
1,0x305,82.3,0,8,D7,FE,25,41,0A,EE,52,44
1,0x304,82.314,0,8,D6,0E,65,44,2F,75,B1,44
1,0x303,82.327,0,8,CB,C4,1C,41,58,E6,10,43
1,0x0,82.341,0,8,00,00,00,00,00,01,00,28
1,0x207,82.354,0,8,10,02,84,00,94,A4,00,00
1,0x304,82.367,0,8,73,7E,73,44,81,4F,B7,44
1,0x305,82.389,0,8,38,2F,30,41,34,A8,52,44
1,0x106,82.417,0,8,00,00,00,00,00,00,00,00
1,0x521,82.43,0,6,00,0F,C6,25,00,00,00,00
1,0x303,82.446,0,8,B3,4D,26,41,CC,D7,10,43
1,0x0,82.459,0,8,00,00,00,00,00,01,00,28
1,0x7,82.473,0,8,00,00,00,00,00,00,00,37
1,0x304,82.486,0,8,CE,C3,74,44,FB,C9,B7,44
1,0x303,82.5,0,8,E9,69,22,41,EA,D9,10,43
1,0x7FC,82.513,0,8,B2,38,00,00,B2,38,00,00
1,0x305,82.527,0,8,95,EE,2B,41,4B,81,53,44
1,0x303,82.54,0,8,67,75,22,41,49,DF,10,43
1,0x207,82.553,0,8,11,03,86,00,96,A6,00,00
1,0x304,82.567,0,8,44,DA,6B,44,9B,5D,B2,44
1,0x600,82.583,0,8,00,3D,50,00,00,00,00,40
1,0x7FF,82.596,0,8,01,00,00,00,00,00,00,00
1,0x521,82.609,0,6,00,01,DB,21,00,00,00,00
1,0x303,82.623,0,8,77,BE,1C,41,C3,E9,10,43
1,0x0,82.636,0,8,00,00,00,00,00,01,00,28
1,0x209,82.649,0,8,11,00,77,FF,79,79,77,FF
1,0x304,82.663,0,8,09,09,6A,44,34,27,B4,44
1,0x302,82.676,0,8,2A,AD,BC,41,40,E2,FA,41
1,0x305,82.69,0,8,C9,EE,2D,41,CB,A9,51,44
1,0x106,82.703,0,8,00,00,00,00,00,00,00,00
1,0x214,82.717,0,2,11,FF,6E,44,BE,77,B7,44
1,0x8,82.732,0,8,77,79,78,00,00,00,00,00
1,0x7FF,82.746,0,8,01,00,00,00,00,00,00,00
1,0x304,82.759,0,8,C8,25,83,44,A7,2B,C9,44
1,0x303,82.773,0,8,5D,F2,31,41,8B,B5,10,43
1,0x7FC,82.786,0,8,B2,38,00,00,B2,38,00,00
1,0x305,82.799,0,8,48,3E,3C,41,DB,F0,51,44
1,0x304,82.813,0,8,97,4F,81,44,DB,C0,C4,44
1,0x0,82.826,0,8,00,00,00,00,00,01,00,28
1,0x600,82.84,0,8,02,00,00,FF,00,FF,00,FF
1,0x700,82.853,0,8,FF,00,FF,00,9D,FF,C1,22
1,0x303,82.869,0,8,48,F1,30,41,95,B9,10,43
1,0x305,82.882,0,8,0F,0B,31,41,F5,1E,51,44
1,0x106,82.896,0,8,00,00,00,00,00,00,00,00
1,0x521,82.909,0,6,00,04,68,25,00,00,00,00
1,0x303,82.922,0,8,CE,27,21,41,B9,E4,10,43
1,0x5,82.936,0,8,FF,9D,00,BE,00,22,C1,64
1,0x7FF,82.949,0,8,01,00,00,00,00,00,00,00
1,0x304,82.963,0,8,AE,1F,4D,44,91,62,A2,44
1,0x305,82.983,0,8,8E,1D,1A,41,8B,34,51,44
1,0x106,83.005,0,8,00,00,00,00,00,00,00,00
1,0x521,83.021,0,6,00,05,D5,21,00,00,00,00
1,0x303,83.034,0,8,EC,75,0E,41,7D,04,11,43
1,0x0,83.047,0,8,00,00,00,00,00,01,00,28
1,0x305,83.061,0,8,D2,65,17,41,9A,66,4F,44
1,0x304,83.074,0,8,FA,79,4D,44,D7,53,A1,44
1,0x303,83.088,0,8,42,5A,0E,41,74,11,11,43
1,0x305,83.101,0,8,90,8F,1B,41,47,16,4F,44
1,0x106,83.114,0,8,00,00,00,00,00,00,00,00
1,0x303,83.128,0,8,98,8D,11,41,F4,FB,10,43
1,0x0,83.141,0,8,00,00,00,00,00,01,00,28
1,0x9,83.157,0,8,98,B7,A2,00,00,38,B2,00
1,0x303,83.17,0,8,89,D6,10,41,EF,04,11,43
1,0x305,83.184,0,8,E1,0C,1E,41,D7,A1,4E,44
1,0x106,83.197,0,8,00,00,00,00,00,00,00,00
1,0x521,83.211,0,6,00,07,5E,23,00,00,00,00
1,0x0,83.224,0,8,00,00,00,00,00,01,00,28
1,0x8,83.238,0,8,77,79,78,00,00,00,00,00
1,0x305,83.251,0,8,69,78,1C,41,EC,11,4F,44
1,0x303,83.264,0,8,82,9D,0F,41,DE,03,11,43
1,0x7FC,83.278,0,8,B2,38,00,00,B2,38,00,00
1,0x305,83.294,0,8,60,E1,1D,41,D6,AB,4D,44
1,0x700,83.307,0,8,FF,00,FF,00,A5,FF,C0,22
1,0x303,83.32,0,8,B6,55,14,41,FE,F6,10,43
1,0x9,83.334,0,8,98,B7,A2,00,00,38,B2,00
1,0x305,83.347,0,8,99,0D,23,41,0D,48,4E,44
1,0x304,83.361,0,8,0D,1C,5C,44,69,CA,A8,44
1,0x600,83.374,0,8,02,00,00,FF,00,FF,00,FF
1,0x20C,83.388,0,2,12,FF,03,AB,00,64,06,00
1,0x305,83.401,0,8,22,BE,21,41,54,E0,4D,44
1,0x303,83.414,0,8,BE,7C,16,41,F2,01,11,43
1,0x1,83.428,0,8,98,B7,A3,38,C1,00,00,00
1,0x305,83.444,0,8,10,65,25,41,05,8C,4D,44
1,0x304,83.457,0,8,B2,7E,5E,44,42,A2,AC,44
1,0x303,83.471,0,8,33,7A,18,41,32,ED,10,43
1,0x207,83.484,0,8,13,02,84,00,94,A4,00,00
1,0x305,83.497,0,8,7B,E4,25,41,CF,23,4F,44
1,0x521,83.511,0,6,00,0A,DA,24,00,00,AE,44
1,0x0,83.524,0,8,00,00,00,00,00,01,00,28
1,0x305,83.538,0,8,47,A3,32,41,CB,83,4E,44
1,0x304,83.551,0,8,DD,6D,71,44,92,CA,BA,44
1,0x303,83.565,0,8,F3,16,25,41,75,D4,10,43
1,0x208,83.58,0,2,13,FF,00,00,B2,38,00,00
1,0x210,83.594,0,2,13,FF,00,78,00,B0,04,00
1,0x304,83.607,0,8,39,3E,70,44,11,77,B6,44
1,0x0,83.621,0,8,00,00,00,00,00,01,00,28
1,0x305,83.634,0,8,6A,DA,30,41,85,EB,4C,44
1,0x106,83.647,0,8,00,00,00,00,00,00,00,00
1,0x303,83.661,0,8,A0,53,24,41,10,D5,10,43
1,0x171,83.674,0,8,E2,58,B4,02,01,01,01,00
1,0x305,83.688,0,8,F4,C0,33,41,68,6D,4B,44
1,0x304,83.701,0,8,86,46,6F,44,E7,52,B7,44
1,0x303,83.717,0,8,0F,0B,22,41,F8,D0,10,43
1,0x0,83.73,0,8,00,00,00,00,00,01,00,28
1,0x7,83.744,0,8,00,00,00,00,00,00,00,37
1,0x304,83.757,0,8,89,CF,6F,44,4C,A5,B9,44
1,0x20C,83.771,0,2,14,FF,FF,FF,FF,FF,FA,41
1,0x7FC,83.784,0,8,C1,38,00,00,C1,38,00,00
1,0x305,83.798,0,8,8B,29,35,41,BA,AF,4D,44
1,0x521,83.811,0,6,00,0D,8B,27,00,00,BC,44
1,0x214,83.824,0,2,14,FF,BD,41,40,E2,FA,41
1,0x1,83.838,0,8,98,B7,A3,38,C1,00,00,00
1,0x304,83.854,0,8,E9,1B,70,44,7D,6B,B8,44
1,0x303,83.867,0,8,2D,F6,22,41,08,DC,10,43
1,0x600,83.88,0,8,02,00,00,FF,00,FF,00,FF
1,0x305,83.894,0,8,6C,F6,33,41,C0,A4,4D,44
1,0x304,83.907,0,8,1D,2E,72,44,FE,5E,BC,44
1,0x0,83.921,0,8,00,00,00,00,00,01,00,28
1,0x7,83.934,0,8,00,00,00,00,00,00,00,37
1,0x106,83.948,0,8,00,00,00,00,00,00,00,00
1,0x303,83.961,0,8,18,F7,2C,41,05,BD,10,43
1,0x170,83.974,0,3,03,00,00,41,40,E2,FA,41
1,0x305,83.988,0,8,21,DC,50,41,E4,0C,4D,44
1,0x304,84.026,0,8,67,20,8C,44,0B,FF,D9,44
1,0x302,84.04,0,8,D9,C6,BD,41,40,E2,FA,41
1,0x0,84.053,0,8,00,00,00,00,00,01,00,28
1,0x305,84.066,0,8,26,D9,53,41,99,BB,4C,44
1,0x303,84.08,0,8,57,C0,3D,41,DC,8D,10,43
1,0x208,84.093,0,2,15,FF,BD,41,40,E2,FA,41
1,0x305,84.106,0,8,65,6F,4F,41,64,8C,4D,44
1,0x304,84.12,0,8,D7,85,8B,44,5B,A5,D7,44
1,0x521,84.133,0,6,00,00,66,2D,00,00,D7,44
1,0x0,84.147,0,8,00,00,00,00,00,01,00,28
1,0x303,84.167,0,8,7B,56,43,41,B1,91,10,43
1,0x170,84.18,0,3,03,00,00,41,40,E2,FA,41
1,0x305,84.194,0,8,EF,09,55,41,8C,23,4E,44
1,0x207,84.207,0,5,16,08,C3,00,CC,00,00,00
1,0x0,84.221,0,8,00,00,00,00,00,01,00,28
1,0x9,84.234,0,8,98,B7,A3,00,00,38,C1,00
1,0x305,84.247,0,8,F6,85,5A,41,21,BD,4E,44
1,0x303,84.261,0,8,EB,5C,49,41,54,76,10,43
1,0x171,84.274,0,8,AC,70,01,00,01,01,01,00
1,0x7FC,84.288,0,8,C1,38,00,00,C1,38,00,00
1,0x304,84.303,0,8,21,05,92,44,89,F1,DD,44
1,0x0,84.317,0,8,00,00,00,00,00,01,00,28
1,0x3,84.33,0,8,00,00,00,00,00,00,00,00
1,0x305,84.344,0,8,AC,3B,5C,41,C5,6E,4E,44
1,0x303,84.357,0,8,06,31,4C,41,E8,7E,10,43
1,0x170,84.37,0,3,03,00,00,41,40,E2,FA,41
1,0x305,84.384,0,8,B8,43,63,41,A1,F9,4E,44
1,0x304,84.397,0,8,DB,E5,99,44,60,73,E8,44
1,0x303,84.411,0,8,4C,E3,4D,41,F8,84,10,43
1,0x305,84.424,0,8,42,69,60,41,BE,06,4F,44
1,0x106,84.44,0,8,00,00,00,00,00,00,00,00
1,0x303,84.453,0,8,8A,57,51,41,24,6D,10,43
1,0x171,84.466,0,8,7C,6F,00,00,01,01,01,00
1,0x305,84.48,0,8,A8,04,63,41,29,27,4F,44
1,0x106,84.493,0,8,00,00,00,00,00,00,00,00
1,0x303,84.507,0,8,AC,E9,4D,41,B0,68,10,43
1,0x305,84.52,0,8,25,B0,5F,41,38,4A,4F,44
1,0x106,84.534,0,8,00,00,00,00,00,00,00,00
1,0x8,84.547,0,8,77,79,78,00,00,00,00,00
1,0x303,84.56,0,8,B6,9E,4F,41,94,6C,10,43
1,0x170,84.574,0,3,03,00,00,00,91,A1,00,00
1,0x305,84.59,0,8,59,95,62,41,57,9F,50,44
1,0x303,84.603,0,8,72,6D,4F,41,3A,6C,10,43
1,0x305,84.616,0,8,91,E9,5D,41,A4,B8,50,44
1,0x106,84.63,0,8,00,00,00,00,00,00,00,00
1,0x304,84.643,0,8,22,90,97,44,14,0E,E8,44
1,0x0,84.657,0,8,00,00,00,00,00,01,00,28
1,0x171,84.67,0,8,5C,76,00,00,01,01,01,00
1,0x305,84.683,0,8,4B,7B,63,41,60,F5,4F,44
1,0x209,84.697,0,8,17,99,03,AA,00,57,06,00
1,0x303,84.71,0,8,46,31,51,41,2C,69,10,43
1,0x2,84.726,0,8,78,78,78,00,00,00,00,00
1,0x214,84.739,0,2,17,FF,A3,00,00,38,C1,00
1,0x303,84.762,0,8,67,67,51,41,1D,69,10,43
1,0x170,84.786,0,3,03,00,00,41,40,E2,FA,41
1,0x305,84.8,0,8,BD,AA,6E,41,C5,C7,4F,44
1,0x600,84.813,0,8,00,3D,50,00,00,00,00,40
1,0x303,84.827,0,8,D0,F7,5C,41,8D,43,10,43
1,0x0,84.84,0,8,00,00,00,00,00,01,00,28
1,0x305,84.854,0,8,E6,B4,6B,41,84,C3,51,44
1,0x304,84.867,0,8,7D,C3,A1,44,01,21,F6,44
1,0x171,84.883,0,8,2F,62,00,00,01,01,01,00
1,0x208,84.896,0,2,18,FF,00,00,01,01,01,00
1,0x304,84.91,0,8,5F,51,A3,44,9E,83,FA,44
1,0x20C,84.923,0,2,18,FF,FA,34,02,00,FA,41
1,0x8,84.937,0,8,77,79,78,00,00,00,00,00
1,0x700,84.95,0,8,FF,00,FF,00,80,FF,BE,22
1,0x210,84.963,0,2,18,FF,BD,41,40,E2,FA,41
1,0x170,84.977,0,3,03,00,00,78,00,B0,04,00
1,0x7FF,84.99,0,8,01,00,00,00,00,00,00,00
1,0x303,85.004,0,8,E8,D3,37,41,6E,A1,10,43
1,0x305,85.019,0,8,AF,D4,44,41,65,0A,54,44
1,0x106,85.033,0,8,00,00,00,00,00,00,00,00
1,0x5,85.046,0,8,FF,80,00,BE,00,22,BE,64
1,0x171,85.06,0,8,7D,66,00,00,01,01,01,00
1,0x305,85.073,0,8,B2,A5,44,41,74,6D,52,44
1,0x106,85.086,0,8,00,00,00,00,00,00,00,00
1,0x7FF,85.1,0,8,01,00,00,00,00,00,00,00
1,0x521,85.113,0,6,00,0A,F8,2A,00,00,FB,41
1,0x305,85.127,0,8,66,15,48,41,B7,D8,50,44
1,0x0,85.14,0,8,00,00,00,00,00,01,00,28
1,0x303,85.154,0,8,E6,A0,36,41,80,9A,10,43
1,0x20C,85.169,0,2,19,FF,FF,FF,FF,FF,FB,41
1,0x210,85.183,0,2,19,FF,00,FF,FF,FF,78,FF
1,0x304,85.196,0,8,FC,55,8C,44,A7,30,D8,44
1,0x521,85.209,0,6,00,0B,0B,2B,00,00,FB,41
1,0x214,85.223,0,2,19,FF,0B,2B,00,00,FB,41
1,0x305,85.236,0,8,9B,61,4F,41,B0,69,52,44
1,0x303,85.25,0,8,5E,40,3E,41,09,8B,10,43
1,0x171,85.263,0,8,1B,6E,5A,07,01,01,01,00
1,0x305,85.277,0,8,5D,7B,4B,41,91,0C,54,44
1,0x304,85.29,0,8,51,32,8D,44,56,0C,D8,44
1,0x303,85.306,0,8,25,44,3F,41,72,96,10,43
1,0x0,85.319,0,8,00,00,00,00,00,01,00,28
1,0x7,85.333,0,8,00,00,00,00,00,00,00,37
1,0x304,85.346,0,8,DD,04,94,44,D6,B3,DF,44
1,0x7FC,85.36,0,8,8D,38,00,00,8D,38,00,00
1,0x170,85.373,0,3,03,00,00,00,8D,38,00,00
1,0x305,85.386,0,8,76,37,5B,41,F0,DF,54,44
1,0x303,85.4,0,8,6C,7A,4E,41,0E,6D,10,43
1,0x521,85.413,0,6,00,0D,7E,2E,00,00,FB,41
1,0x305,85.427,0,8,8A,B3,5F,41,D0,5C,53,44
1,0x304,85.442,0,8,BC,B6,9A,44,9A,A5,E9,44
1,0x303,85.456,0,8,12,1F,4F,41,F6,64,10,43
1,0x171,85.469,0,8,23,6F,FE,00,01,01,01,00
1,0x305,85.483,0,8,88,8F,5A,41,DE,C3,52,44
1,0x303,85.496,0,8,0B,EF,4B,41,7C,72,10,43
1,0x521,85.509,0,6,00,0E,1C,31,00,00,FB,41
1,0x0,85.523,0,8,00,00,00,00,00,01,00,28
1,0x304,85.536,0,8,21,7C,9C,44,A6,26,EC,44
1,0x303,85.55,0,8,FC,61,51,41,7A,5D,10,43
1,0x600,85.563,0,8,02,00,00,FF,00,FF,00,FF
1,0x170,85.579,0,3,03,00,00,00,00,00,00,00
1,0x304,85.592,0,8,CF,71,99,44,79,D1,E8,44
1,0x521,85.605,0,6,00,0F,33,30,00,00,FB,41
1,0x0,85.619,0,8,00,00,00,00,00,01,00,28
1,0x305,85.65,0,8,E6,BE,60,41,2D,20,56,44
1,0x303,85.695,0,8,94,DF,52,41,E4,5E,10,43
1,0x171,85.709,0,8,19,6A,D6,02,01,01,01,00
1,0x305,85.722,0,8,6A,9C,5C,41,E3,77,56,44
1,0x304,85.735,0,8,7A,CF,9A,44,96,2B,EA,44
1,0x303,85.749,0,8,EB,8D,4F,41,1A,6A,10,43
1,0x521,85.762,0,6,00,00,DF,31,00,00,FE,41
1,0x0,85.778,0,8,00,00,00,00,00,01,00,28
1,0x304,85.792,0,8,F8,C6,9B,44,3C,32,EA,44
1,0x170,85.805,0,3,03,00,00,41,C0,77,FE,41
1,0x304,85.818,0,8,79,D9,92,44,5C,BC,DE,44
1,0x305,85.832,0,8,F0,1F,56,41,E3,F9,54,44
1,0x303,85.845,0,8,15,BA,48,41,88,6C,10,43
1,0x171,85.859,0,8,62,62,16,03,01,01,01,00
1,0x305,85.872,0,8,FB,0C,52,41,35,B1,58,44
1,0x304,85.886,0,8,31,F3,94,44,66,2E,E0,44
1,0x303,85.899,0,8,C5,A3,46,41,3C,77,10,43
1,0x521,85.915,0,6,00,02,DE,2F,00,00,06,00
1,0x5,85.928,0,8,FF,8A,00,BE,00,22,BD,64
1,0x304,85.942,0,8,F8,D3,93,44,AD,18,DE,44
1,0x170,85.955,0,3,03,00,00,41,C0,77,FE,41
1,0x305,85.969,0,8,26,7C,42,41,9B,DB,58,44
1,0x7FF,85.982,0,8,01,00,00,00,00,00,00,00
1,0x303,85.995,0,8,50,44,38,41,CA,8F,10,43
1,0x521,86.009,0,6,00,03,E5,2A,00,00,FE,41
1,0x7,86.022,0,8,00,00,00,00,00,00,00,37
1,0x304,86.036,0,8,17,BC,8D,44,8C,E9,D4,44
1,0x303,86.051,0,8,3E,8D,3C,41,36,8A,10,43
1,0x208,86.065,0,2,1B,FF,BD,41,C0,77,FE,41
1,0x600,86.078,0,8,03,00,00,00,00,00,00,00
1,0x210,86.092,0,2,1B,FF,8A,44,28,25,D0,44
1,0x214,86.105,0,2,1B,FF,BD,41,C0,77,FE,41
1,0x0,86.119,0,8,00,00,00,00,00,01,00,28
1,0x304,86.132,0,8,46,07,86,44,C2,23,C9,44
1,0x303,86.145,0,8,CF,01,32,41,AB,A3,10,43
1,0x7FC,86.159,0,8,8B,38,00,00,8B,38,00,00
1,0x170,86.172,0,3,03,00,00,00,8B,38,00,00
1,0x304,86.188,0,8,82,92,66,44,B2,CE,AF,44
1,0x521,86.202,0,6,00,05,0D,25,00,00,FE,41
1,0x0,86.215,0,8,00,00,00,00,00,01,00,28
1,0x7FF,86.229,0,8,01,00,00,00,00,00,00,00
1,0x303,86.242,0,8,F7,A4,20,41,AC,C2,10,43
1,0x208,86.255,0,2,1C,FF,BD,41,C0,77,FE,41
1,0x208,86.269,0,2,1C,FF,77,FF,79,79,77,FF
1,0x700,86.282,0,8,FF,00,FF,00,A1,FF,BC,22
1,0x210,86.296,0,2,1C,FF,FF,FF,FF,FF,B0,44
1,0x521,86.309,0,6,00,06,58,23,00,00,FE,41
1,0x305,86.322,0,8,D1,D7,2E,41,DC,51,58,44
1,0x214,86.338,0,2,1C,FF,00,00,00,00,00,00
1,0x214,86.352,0,2,1C,FF,A1,00,00,38,8B,00
1,0x215,86.365,0,6,1C,06,FF,FF,FF,FF,8B,00
1,0x305,86.379,0,8,83,42,35,41,36,8A,57,44
1,0x303,86.392,0,8,B0,52,2A,41,9A,BA,10,43
1,0x521,86.406,0,6,00,07,93,28,00,00,FB,41
1,0x305,86.419,0,8,7E,3E,39,41,E3,F8,57,44
1,0x304,86.432,0,8,85,E2,82,44,C6,5F,C5,44
1,0x303,86.446,0,8,50,AD,2E,41,2C,A2,10,43
1,0x5,86.459,0,8,FF,A6,00,BE,00,22,BC,64
1,0x700,86.475,0,8,FF,00,FF,00,98,FF,BC,22
1,0x303,86.489,0,8,C1,B4,2A,41,6E,BD,10,43
1,0x521,86.502,0,6,00,08,A7,25,00,00,FB,41
1,0x522,86.515,0,6,01,04,92,36,02,00,FB,41
1,0x5,86.529,0,8,FF,98,00,BE,00,22,BC,64
1,0x303,86.542,0,8,22,B2,2E,41,CD,AB,10,43
1,0x600,86.563,0,8,02,00,00,FF,00,FF,00,FF
1,0x600,86.585,0,8,03,00,00,00,00,00,00,00
1,0x304,86.599,0,8,EC,95,81,44,61,1B,C3,44
1,0x303,86.612,0,8,9E,97,2C,41,D4,B3,10,43
1,0x521,86.628,0,6,00,09,E5,28,00,00,FB,41
1,0x7FC,86.641,0,8,8B,38,00,00,8B,38,00,00
1,0x303,86.655,0,8,FC,0E,30,41,8E,98,10,43
1,0x305,86.668,0,8,7D,F1,36,41,DE,68,58,44
1,0x106,86.681,0,8,00,00,00,00,00,00,00,00
1,0x700,86.695,0,8,FF,00,FF,00,97,FF,BC,22
1,0x521,86.708,0,6,00,0A,CE,26,00,00,FB,41
1,0x305,86.722,0,8,97,67,3E,41,C6,E8,57,44
1,0x304,86.735,0,8,C5,81,86,44,35,55,CB,44
1,0x305,86.748,0,8,C5,B4,40,41,D6,1E,59,44
1,0x106,86.764,0,8,00,00,00,00,00,00,00,00
1,0x170,86.778,0,3,03,00,00,00,00,00,00,00
1,0x303,86.791,0,8,2C,62,36,41,E5,9F,10,43
1,0x13C033C6,86.805,0,1,00,C6,BD,41,70,C7,FB,41
1,0x0,86.818,0,8,00,00,00,00,00,01,00,28
1,0x304,86.831,0,8,C4,1A,8A,44,85,DB,D0,44
1,0x303,86.845,0,8,57,F8,38,41,B6,88,10,43
1,0x305,86.858,0,8,4B,17,40,41,D1,58,57,44
1,0x106,86.872,0,8,00,00,00,00,00,00,00,00
1,0x304,86.885,0,8,5E,57,87,44,9F,15,CC,44
1,0x521,86.901,0,6,00,0C,41,28,00,00,FB,41
1,0x522,86.914,0,6,01,06,27,36,02,00,FB,41
1,0x1,86.928,0,8,96,B6,A1,38,8B,00,00,00
1,0x303,86.941,0,8,34,59,39,41,03,90,10,43
1,0x207,86.954,0,8,1D,02,81,00,91,A1,00,00
1,0x305,86.968,0,8,84,E9,40,41,FD,31,58,44
1,0x304,86.981,0,8,38,78,88,44,E5,AC,CD,44
1,0x302,86.995,0,8,0F,E0,BE,41,70,C7,FB,41
1,0x521,87.008,0,6,00,0D,0B,2B,00,00,FB,41
1,0x0,87.021,0,8,00,00,00,00,00,01,00,28
1,0x208,87.035,0,2,1D,FF,8B,44,1E,BD,D2,44
1,0x210,87.05,0,2,1D,FF,02,B6,00,63,06,00
1,0x305,87.064,0,8,37,0D,41,41,EC,1F,59,44
1,0x171,87.077,0,8,A5,4E,6D,16,01,01,01,00
1,0x600,87.091,0,8,02,00,00,FF,00,FF,00,FF
1,0x521,87.104,0,6,00,0E,13,27,00,00,FB,41
1,0x522,87.118,0,6,01,07,11,36,02,00,FB,41
1,0x207,87.131,0,8,1E,02,84,00,94,A4,00,00
1,0x305,87.144,0,8,9A,EC,1B,41,5B,92,57,44
1,0x106,87.158,0,8,00,00,00,00,00,00,00,00
1,0x170,87.171,0,3,03,00,00,00,00,00,00,00
1,0x7FC,87.187,0,8,9A,38,00,00,9A,38,00,00
1,0x208,87.201,0,2,1E,FF,BE,41,30,FD,F9,41
1,0x20D,87.214,0,8,1E,78,00,78,00,B0,04,00
1,0x304,87.227,0,8,A7,05,60,44,83,02,AC,44
1,0x303,87.241,0,8,7D,04,18,41,2E,D7,10,43
1,0x305,87.254,0,8,F9,E9,1C,41,17,E6,56,44
1,0x106,87.268,0,8,00,00,00,00,00,00,00,00
1,0x171,87.289,0,8,2F,53,09,03,01,01,01,00
1,0x521,87.318,0,6,00,00,6D,21,00,00,FA,41
1,0x522,87.331,0,6,01,08,28,37,02,00,FA,41
1,0x106,87.347,0,8,00,00,00,00,00,00,00,00
1,0x303,87.36,0,8,1A,4F,1B,41,84,D9,10,43
1,0x600,87.374,0,8,00,3D,50,00,00,00,00,40
1,0x305,87.387,0,8,D3,7E,25,41,A0,D6,58,44
1,0x170,87.401,0,3,03,00,00,00,00,00,00,00
1,0x303,87.414,0,8,6B,C3,1C,41,41,E0,10,43
1,0x521,87.427,0,6,00,01,BC,23,00,00,FA,41
1,0x304,87.441,0,8,7D,BA,6D,44,F4,62,B5,44
1,0x0,87.454,0,8,00,00,00,00,00,01,00,28
1,0x8,87.468,0,8,77,79,78,00,00,00,00,00
1,0x303,87.483,0,8,19,FC,1C,41,F8,CB,10,43
1,0x7FF,87.497,0,8,01,00,00,00,00,00,00,00
1,0x7FC,87.51,0,8,9A,38,00,00,9A,38,00,00
1,0x7,87.524,0,8,00,00,00,00,00,00,00,37
1,0x303,87.537,0,8,5E,DC,21,41,99,C7,10,43
1,0x305,87.551,0,8,12,59,2C,41,F5,A2,55,44
1,0x106,87.564,0,8,00,00,00,00,00,00,00,00
1,0x304,87.577,0,8,C8,EC,70,44,EC,52,B5,44
1,0x600,87.591,0,8,02,00,00,FF,00,FF,00,FF
1,0x600,87.604,0,8,03,00,00,00,00,00,00,00
1,0x305,87.618,0,8,D6,65,2D,41,BB,2B,57,44
1,0x303,87.633,0,8,A6,F4,24,41,0D,CA,10,43
1,0x305,87.647,0,8,B6,FF,2C,41,4D,C9,55,44
1,0x106,87.66,0,8,00,00,00,00,00,00,00,00
1,0x304,87.674,0,8,98,00,72,44,22,5E,B5,44
1,0x303,87.687,0,8,A9,64,20,41,0E,BF,10,43
1,0x7FC,87.701,0,8,9A,38,00,00,9A,38,00,00
1,0x521,87.714,0,6,00,04,5A,26,00,00,00,00
1,0x6,87.727,0,8,FF,FF,01,13,99,99,00,00
1,0x700,87.741,0,8,FF,00,FF,00,A3,FF,BA,22
1,0x210,87.754,0,2,1F,FF,FF,00,A3,FF,BA,22
1,0x214,87.77,0,2,1F,FF,00,00,00,00,00,00
1,0x303,87.783,0,8,3E,FA,3A,41,65,82,10,43
1,0x7FF,87.797,0,8,01,00,00,00,00,00,00,00
1,0x305,87.81,0,8,A5,F2,49,41,E2,77,57,44
1,0x304,87.824,0,8,04,5D,8E,44,B4,3B,D8,44
1,0x0,87.837,0,8,00,00,00,00,00,01,00,28
1,0x207,87.851,0,8,20,03,86,00,96,A6,00,00
1,0x305,87.864,0,8,0F,7A,49,41,95,8C,56,44
1,0x304,87.877,0,8,CF,6F,8D,44,5C,60,D2,44
1,0x305,87.891,0,8,25,31,3E,41,02,B3,55,44
1,0x106,87.907,0,8,00,00,00,00,00,00,00,00
1,0x304,87.92,0,8,5E,05,85,44,DF,82,CA,44
1,0x5,87.933,0,8,FF,95,00,BE,00,22,BA,64
1,0x20C,87.947,0,2,20,FF,FF,FF,FF,FF,FC,41
1,0x20C,87.96,0,2,20,FF,FF,00,97,FF,BA,22
1,0x210,87.974,0,2,20,FF,00,00,00,00,00,00
1,0x303,87.987,0,8,B0,B6,1C,41,35,BD,10,43
1,0x214,88.0,0,2,20,FF,BD,41,20,92,FD,41
1,0x305,88.014,0,8,3A,68,26,41,B5,DB,55,44
1,0x214,88.027,0,2,20,FF,68,44,F5,2B,B5,44
1,0x7FF,88.043,0,8,01,00,00,00,00,00,00,00
1,0x7FC,88.056,0,8,9A,38,00,00,9A,38,00,00
1,0x304,88.07,0,8,54,DE,6C,44,72,1B,B1,44
1,0x303,88.083,0,8,73,99,1C,41,10,C5,10,43
1,0x600,88.097,0,8,02,00,00,FF,00,FF,00,FF
1,0x305,88.11,0,8,96,17,2A,41,16,6F,56,44
1,0x304,88.123,0,8,19,B2,6E,44,27,61,B9,44
