#datatype measurement,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#group false,false,false,false,false,false,false,false,false,false,false,false,false,false
#default _result,,,,,,,,,,,,,
tempoDoSistema,power,motor_power,torque,motor_rpm,voltage,motor_temp,controller_temp,accelerator,ready_to_drive,torque_request_disable,test_mode,regen_request,brake
59.019,0,0,-1000.0,-1000,0.7,31.5,30.9,0.0,0,1,1,0,0
59.165,0,0,-1000.0,-1000,0.9,31.5,30.8,0.0,0,1,1,0,0
59.314,0,0,-1000.0,-1000,0.7,31.5,30.8,0.0,0,1,1,0,0
59.463,0,0,-1000.0,-1000,0.8,31.4,30.8,0.0,0,1,1,0,0
59.568,0,0,-1000.0,-1000,1.1,31.4,30.8,0.0,0,1,1,0,0
59.609,0,0,-1000.0,-1000,1.1,31.4,30.8,0.0,0,1,1,0,0
59.724,0,0,-1000.0,-1000,1.1,31.4,30.8,0.0,0,1,1,0,0
59.766,0,0,-1000.0,-1000,0.7,31.4,30.8,0.0,0,1,1,0,0
59.873,0,0,-1000.0,-1000,0.7,31.4,30.8,0.0,0,1,1,0,0
59.914,0,0,-1000.0,-1000,0.7,31.4,30.8,0.0,0,1,1,0,0
60.087,0,0,-1000.0,-1000,0.7,31.3,30.8,0.0,0,1,1,0,0
60.215,0,0,-1000.0,-1000,1.0,31.3,30.9,0.0,0,1,1,0,0
60.257,0,0,-1000.0,-1000,0.7,31.6,30.9,0.0,0,1,1,0,0
60.363,0,0,-1000.0,-1000,0.7,31.6,30.9,0.0,0,1,1,0,0
60.526,0,0,-1000.0,-1000,0.7,31.6,30.9,0.0,0,1,1,0,0
60.765,0,0,-1000.0,-1000,0.8,32.1,30.9,0.0,0,1,1,0,0
60.914,0,0,-1000.0,-1000,0.8,32.1,30.9,0.0,0,1,1,0,0
60.955,0,0,-1000.0,-1000,1.1,32.0,30.9,0.0,0,1,1,0,0
61.062,0,0,-1000.0,-1000,1.1,32.0,30.9,0.0,0,1,1,0,0
61.104,0,0,-1000.0,-1000,0.8,31.9,30.9,0.0,0,1,1,0,0
61.212,0,0,-1000.0,-1000,0.8,31.9,30.9,0.0,0,1,1,0,0
61.358,0,0,-1000.0,-1000,1.3,31.9,30.9,0.0,0,1,1,0,0
61.507,0,0,-1000.0,-1000,0.9,31.9,30.9,0.0,0,1,1,0,0
61.656,0,0,-1000.0,-1000,0.6,31.9,30.8,0.0,0,1,1,0,0
61.768,0,0,-1000.0,-1000,0.9,32.0,30.8,0.0,0,1,1,0,0
61.959,0,0,-1000.0,-1000,0.9,32.0,30.8,0.0,0,1,1,0,0
62.108,0,0,-1000.0,-1000,0.7,31.8,30.8,0.0,0,1,1,0,0
62.68,0,0,-1000.0,-1000,0.9,31.4,30.8,0.0,0,1,1,0,0
63.006,0,0,-1000.0,-1000,0.8,31.5,30.8,0.0,0,1,1,0,0
63.205,0,0,-1000.0,-1000,0.7,31.1,30.6,0.0,0,1,1,0,0
63.256,0,0,-1000.0,-1000,0.7,31.1,30.6,0.0,0,1,1,0,0
63.319,0,0,-1000.0,-1000,0.7,31.1,30.6,0.0,0,1,1,0,0
63.362,0,0,-1000.0,-1000,1.0,31.1,30.6,0.0,0,1,1,0,0
63.448,0,0,-1000.0,-1000,1.2,31.1,30.6,0.0,0,1,1,0,0
63.489,0,0,-1000.0,-1000,1.2,31.1,30.6,0.0,0,1,1,0,0
63.552,0,0,-1000.0,-1000,1.2,31.1,30.6,0.0,0,1,1,0,0
63.594,0,0,-1000.0,-1000,0.8,31.1,30.6,0.0,0,1,1,0,0
63.636,0,0,-1000.0,-1000,0.8,31.1,30.6,0.0,0,1,1,0,0
63.708,0,0,-1000.0,-1000,0.8,31.1,30.6,0.0,0,1,1,0,0
63.75,0,0,-1000.0,-1000,0.8,31.1,30.6,0.0,0,1,1,0,0
63.793,0,0,-1000.0,-1000,0.8,31.1,30.6,0.0,0,1,1,0,0
63.855,0,0,-1000.0,-1000,0.7,31.0,30.6,0.0,0,1,1,0,0
63.9,0,0,-1000.0,-1000,0.7,31.0,30.6,0.0,0,1,1,0,0
63.942,0,0,-1000.0,-1000,0.7,31.0,30.6,0.0,0,1,1,0,0
64.047,0,0,-1000.0,-1000,0.8,31.3,30.6,0.0,0,1,1,0,0
64.091,0,0,-1000.0,-1000,0.8,31.3,30.6,0.0,0,1,1,0,0
64.196,0,0,-1000.0,-1000,1.0,31.3,30.6,0.0,0,1,1,0,0
64.238,0,0,-1000.0,-1000,1.0,31.3,30.6,0.0,0,1,1,0,0
64.345,0,0,-1000.0,-1000,0.9,31.1,30.6,0.0,0,1,1,0,0
64.387,0,0,-1000.0,-1000,0.9,31.1,30.6,0.0,0,1,1,0,0
64.45,0,0,-1000.0,-1000,0.9,31.1,30.6,0.0,0,1,1,0,0
64.491,0,0,-1000.0,-1000,0.9,31.1,30.6,0.0,0,1,1,0,0
64.535,0,0,-1000.0,-1000,0.9,31.1,30.6,0.0,0,1,1,0,0
64.598,0,0,-1000.0,-1000,0.9,31.1,30.6,0.0,0,1,1,0,0
64.64,0,0,-1000.0,-1000,0.9,31.1,30.6,0.0,0,1,1,0,0
64.682,0,0,-1000.0,-1000,0.9,31.1,30.6,0.0,0,1,1,0,0
64.755,0,0,-1000.0,-1000,1.0,31.0,30.6,0.0,0,1,1,0,0
64.797,0,0,-1000.0,-1000,1.0,31.0,30.6,0.0,0,1,1,0,0
64.839,0,0,-1000.0,-1000,1.0,31.0,30.6,0.0,0,1,1,0,0
64.901,0,0,-1000.0,-1000,1.0,31.0,30.6,0.0,0,1,1,0,0
64.943,0,0,-1000.0,-1000,1.0,31.0,30.6,0.0,0,1,1,0,0
65.011,0,0,-1000.0,-1000,1.0,31.0,30.6,0.0,0,1,1,0,0
65.115,0,0,-1000.0,-1000,1.0,31.0,30.6,0.0,0,1,1,0,0
65.157,0,0,-1000.0,-1000,1.0,31.0,30.6,0.0,0,1,1,0,0
65.243,0,0,-1000.0,-1000,0.7,31.0,30.8,0.0,0,1,1,0,0
65.285,0,0,-1000.0,-1000,0.7,31.0,30.8,0.0,0,1,1,0,0
65.348,0,0,-1000.0,-1000,0.7,31.0,30.8,0.0,0,1,1,0,0
65.39,0,0,-1000.0,-1000,0.7,31.1,30.6,0.0,0,1,1,0,0
65.434,0,0,-1000.0,-1000,0.7,31.1,30.6,0.0,0,1,1,0,0
65.497,0,0,-1000.0,-1000,0.7,31.1,30.6,0.0,0,1,1,0,0
65.539,0,0,-1000.0,-1000,0.7,31.2,30.6,0.0,0,1,1,0,0
65.581,0,0,-1000.0,-1000,0.7,31.2,30.6,0.0,0,1,1,0,0
65.649,0,0,-1000.0,-1000,0.7,31.2,30.6,0.0,0,1,1,0,0
65.7,0,0,-1000.0,-1000,0.9,31.2,30.6,0.0,0,1,1,0,0
65.805,0,0,-1000.0,-1000,0.9,31.2,30.6,0.0,0,1,1,0,0
65.847,0,0,-1000.0,-1000,0.9,31.2,30.6,0.0,0,1,1,0,0
65.891,0,0,-1000.0,-1000,0.7,31.4,30.6,0.0,0,1,1,0,0
65.934,0,0,-1000.0,-1000,0.7,31.4,30.6,0.0,0,1,1,0,0
66.055,0,0,-1000.0,-1000,1.0,31.5,30.6,0.0,0,1,1,0,0
66.288,0,0,-1000.0,-1000,1.4,31.5,30.6,0.0,0,1,1,0,0
66.333,0,0,-1000.0,-1000,1.1,31.6,30.6,0.0,0,1,1,0,0
66.438,0,0,-1000.0,-1000,0.9,31.9,30.6,0.0,0,1,1,0,0
66.586,0,0,-1000.0,-1000,1.0,31.9,30.6,0.0,0,1,1,0,0
66.695,0,0,-1000.0,-1000,0.7,31.9,30.6,0.0,0,1,1,0,0
66.74,0,0,-1000.0,-1000,0.7,31.5,30.6,0.0,0,1,1,0,0
66.848,0,0,-1000.0,-1000,0.7,31.5,30.6,0.0,0,1,1,0,0
66.889,0,0,-1000.0,-1000,0.7,31.5,30.6,0.0,0,1,1,0,0
67.039,0,0,-1000.0,-1000,0.8,31.5,30.6,0.0,0,1,1,0,0
67.185,0,0,-1000.0,-1000,0.8,31.6,30.6,0.0,0,1,1,0,0
67.334,0,0,-1000.0,-1000,0.9,31.8,30.6,0.0,0,1,1,0,0
67.483,0,0,-1000.0,-1000,0.7,31.5,30.6,0.0,0,1,1,0,0
67.611,0,0,-1000.0,-1000,0.7,31.5,30.6,0.0,0,1,1,0,0
67.656,0,0,-1000.0,-1000,0.7,31.5,30.6,0.0,0,1,1,0,0
67.789,0,0,-1000.0,-1000,1.1,31.5,30.6,0.0,0,1,1,0,0
67.937,0,0,-1000.0,-1000,0.9,31.5,30.6,0.0,0,1,1,0,0
67.979,0,0,-1000.0,-1000,0.7,31.6,30.6,0.0,0,1,1,0,0
68.093,0,0,-1000.0,-1000,0.7,31.6,30.6,0.0,0,1,1,0,0
68.135,0,0,-1000.0,-1000,1.1,31.3,30.6,0.0,0,1,1,0,0
68.24,0,0,-1000.0,-1000,1.1,31.3,30.6,0.0,0,1,1,0,0
68.431,0,0,-1000.0,-1000,0.7,31.5,30.6,0.0,0,1,1,0,0
68.58,0,0,-1000.0,-1000,0.7,31.6,30.6,0.0,0,1,1,0,0
68.71,0,0,-1000.0,-1000,0.8,31.5,30.6,0.0,0,1,1,0,0
68.752,0,0,-1000.0,-1000,1.0,31.5,30.6,0.0,0,1,1,0,0
68.859,0,0,-1000.0,-1000,1.0,31.5,30.6,0.0,0,1,1,0,0
69.029,0,0,-1000.0,-1000,0.9,31.4,30.5,0.0,0,1,1,0,0
69.134,0,0,-1000.0,-1000,0.7,31.4,30.5,0.0,0,1,1,0,0
69.176,0,0,-1000.0,-1000,0.8,31.4,30.5,0.0,0,1,1,0,0
69.283,0,0,-1000.0,-1000,0.8,31.4,30.5,0.0,0,1,1,0,0
69.324,0,0,-1000.0,-1000,0.7,31.4,30.6,0.0,0,1,1,0,0
69.432,0,0,-1000.0,-1000,0.7,31.4,30.6,0.0,0,1,1,0,0
69.474,0,0,-1000.0,-1000,1.1,31.3,30.6,0.0,0,1,1,0,0
69.579,0,0,-1000.0,-1000,1.1,31.3,30.6,0.0,0,1,1,0,0
69.735,0,0,-1000.0,-1000,0.7,31.6,30.6,0.0,0,1,1,0,0
69.926,0,0,-1000.0,-1000,0.9,31.8,30.6,0.0,0,1,1,0,0
70.039,0,0,-1000.0,-1000,0.7,31.6,30.6,0.0,0,1,1,0,0
70.096,0,0,-1000.0,-1000,0.6,31.6,30.6,0.0,0,1,1,0,0
70.203,0,0,-1000.0,-1000,0.6,31.6,30.6,0.0,0,1,1,0,0
70.245,0,0,-1000.0,-1000,0.6,31.8,30.6,0.0,0,1,1,0,0
70.373,0,0,-1000.0,-1000,0.7,31.8,30.6,0.0,0,1,1,0,0
70.478,0,0,-1000.0,-1000,1.1,31.8,30.8,0.0,0,1,1,0,0
70.52,0,0,-1000.0,-1000,0.7,31.8,30.8,0.0,0,1,1,0,0
70.627,0,0,-1000.0,-1000,0.7,31.8,30.8,0.0,0,1,1,0,0
70.669,0,0,-1000.0,-1000,0.8,31.8,30.6,0.0,0,1,1,0,0
70.783,0,0,-1000.0,-1000,0.8,31.8,30.6,0.0,0,1,1,0,0
70.825,0,0,-1000.0,-1000,0.9,31.9,30.5,0.0,0,1,1,0,0
70.93,0,0,-1000.0,-1000,0.9,31.9,30.5,0.0,0,1,1,0,0
70.972,0,0,-1000.0,-1000,0.9,31.9,30.5,0.0,0,1,1,0,0
71.121,0,0,-1000.0,-1000,1.0,31.9,30.4,0.0,0,1,1,0,0
71.27,0,0,-1000.0,-1000,1.0,31.9,30.4,0.0,0,1,1,0,0
71.375,0,0,-1000.0,-1000,0.7,31.8,30.4,0.0,0,1,1,0,0
71.434,0,0,-1000.0,-1000,0.9,31.8,30.4,0.0,0,1,1,0,0
71.539,0,0,-1000.0,-1000,0.9,31.8,30.4,0.0,0,1,1,0,0
71.672,0,0,-1000.0,-1000,1.1,31.6,30.4,0.0,0,1,1,0,0
71.779,0,0,-1000.0,-1000,1.1,31.6,30.4,0.0,0,1,1,0,0
71.97,0,0,-1000.0,-1000,0.8,31.6,30.4,0.0,0,1,1,0,0
72.119,0,0,-1000.0,-1000,0.8,31.6,30.4,0.0,0,1,1,0,0
72.693,0,0,-1000.0,-1000,1.1,31.5,30.5,0.0,0,1,1,0,0
73.509,0,0,-1000.0,-1000,0.8,31.3,30.4,0.0,0,1,1,0,0
73.551,0,0,-1000.0,-1000,0.8,31.3,30.4,0.0,0,1,1,0,0
73.614,0,0,-1000.0,-1000,0.8,31.3,30.4,0.0,0,1,1,0,0
73.658,0,0,-1000.0,-1000,0.7,31.4,30.4,0.0,0,1,1,0,0
73.706,0,0,-1000.0,-1000,0.7,31.4,30.4,0.0,0,1,1,0,0
73.77,0,0,-1000.0,-1000,0.7,31.4,30.4,0.0,0,1,1,0,0
73.812,0,0,-1000.0,-1000,1.0,31.4,30.4,0.0,0,1,1,0,0
73.961,0,0,-1000.0,-1000,1.0,31.3,30.5,0.0,0,1,1,0,0
74.003,0,0,-1000.0,-1000,1.0,31.3,30.5,0.0,0,1,1,0,0
74.11,0,0,-1000.0,-1000,0.8,31.3,30.5,0.0,0,1,1,0,0
74.162,0,0,-1000.0,-1000,0.8,31.3,30.5,0.0,0,1,1,0,0
74.277,0,0,-1000.0,-1000,0.7,31.3,30.5,0.0,0,1,1,0,0
74.321,0,0,-1000.0,-1000,0.7,31.3,30.5,0.0,0,1,1,0,0
74.405,0,0,-1000.0,-1000,0.9,31.3,30.5,0.0,0,1,1,0,0
74.446,0,0,-1000.0,-1000,0.9,31.3,30.5,0.0,0,1,1,0,0
74.509,0,0,-1000.0,-1000,0.9,31.3,30.5,0.0,0,1,1,0,0
74.554,0,0,-1000.0,-1000,0.9,31.3,30.5,0.0,0,1,1,0,0
74.595,0,0,-1000.0,-1000,0.8,31.3,30.5,0.0,0,1,1,0,0
74.658,0,0,-1000.0,-1000,0.8,31.3,30.5,0.0,0,1,1,0,0
74.706,0,0,-1000.0,-1000,0.8,31.3,30.5,0.0,0,1,1,0,0
74.814,0,0,-1000.0,-1000,1.0,31.5,30.5,0.0,0,1,1,0,0
74.856,0,0,-1000.0,-1000,1.0,31.5,30.5,0.0,0,1,1,0,0
74.961,0,0,-1000.0,-1000,1.0,31.5,30.5,0.0,0,1,1,0,0
75.005,0,0,-1000.0,-1000,1.0,31.5,30.5,0.0,0,1,1,0,0
75.047,0,0,-1000.0,-1000,1.0,31.5,30.5,0.0,0,1,1,0,0
75.132,0,0,-1000.0,-1000,1.0,31.5,30.5,0.0,0,1,1,0,0
75.174,0,0,-1000.0,-1000,1.0,31.5,30.5,0.0,0,1,1,0,0
75.219,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
75.281,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
75.344,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
75.407,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
75.451,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
75.493,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
75.556,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
75.598,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
75.712,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
75.755,0,0,-1000.0,-1000,0.6,31.5,30.5,0.0,0,1,1,0,0
75.859,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
75.903,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
75.945,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
76.008,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
76.05,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
76.157,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
76.198,0,0,-1000.0,-1000,0.7,31.5,30.4,0.0,0,1,1,0,0
76.305,0,0,-1000.0,-1000,0.7,31.5,30.4,0.0,0,1,1,0,0
76.347,0,0,-1000.0,-1000,1.1,31.6,30.4,0.0,0,1,1,0,0
76.452,0,0,-1000.0,-1000,1.1,31.6,30.4,0.0,0,1,1,0,0
76.494,0,0,-1000.0,-1000,0.6,31.6,30.4,0.0,0,1,1,0,0
76.601,0,0,-1000.0,-1000,0.6,31.6,30.4,0.0,0,1,1,0,0
76.643,0,0,-1000.0,-1000,1.2,31.6,30.4,0.0,0,1,1,0,0
76.757,0,0,-1000.0,-1000,0.7,31.6,30.4,0.0,0,1,1,0,0
76.862,0,0,-1000.0,-1000,0.6,31.6,30.4,0.0,0,1,1,0,0
76.911,0,0,-1000.0,-1000,0.6,31.6,30.4,0.0,0,1,1,0,0
77.069,0,0,-1000.0,-1000,0.7,31.8,30.4,0.0,0,1,1,0,0
77.111,0,0,-1000.0,-1000,0.7,31.8,30.4,0.0,0,1,1,0,0
77.153,0,0,-1000.0,-1000,1.0,31.8,30.4,0.0,0,1,1,0,0
77.197,0,0,-1000.0,-1000,1.0,31.8,30.4,0.0,0,1,1,0,0
77.302,0,0,-1000.0,-1000,1.0,31.8,30.4,0.0,0,1,1,0,0
77.343,0,0,-1000.0,-1000,1.1,31.8,30.4,0.0,0,1,1,0,0
77.45,0,0,-1000.0,-1000,1.1,31.8,30.4,0.0,0,1,1,0,0
77.62,0,0,-1000.0,-1000,0.7,31.6,30.4,0.0,0,1,1,0,0
77.777,0,0,-1000.0,-1000,1.1,31.8,30.4,0.0,0,1,1,0,0
77.82,0,0,-1000.0,-1000,0.8,31.8,30.4,0.0,0,1,1,0,0
77.906,0,0,-1000.0,-1000,0.8,31.8,30.4,0.0,0,1,1,0,0
78.097,0,0,-1000.0,-1000,0.8,31.5,30.4,0.0,0,1,1,0,0
78.243,0,0,-1000.0,-1000,1.2,31.5,30.4,0.0,0,1,1,0,0
78.393,0,0,-1000.0,-1000,0.8,31.4,30.5,0.0,0,1,1,0,0
78.498,0,0,-1000.0,-1000,0.8,31.4,30.5,0.0,0,1,1,0,0
78.542,0,0,-1000.0,-1000,0.8,31.4,30.5,0.0,0,1,1,0,0
78.647,0,0,-1000.0,-1000,0.8,31.4,30.5,0.0,0,1,1,0,0
78.694,0,0,-1000.0,-1000,0.6,31.4,30.5,0.0,0,1,1,0,0
78.803,0,0,-1000.0,-1000,0.6,31.4,30.5,0.0,0,1,1,0,0
78.845,0,0,-1000.0,-1000,0.7,31.5,30.5,0.0,0,1,1,0,0
78.994,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
79.141,0,0,-1000.0,-1000,0.8,31.5,30.5,0.0,0,1,1,0,0
79.29,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
79.439,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
79.543,0,0,-1000.0,-1000,1.4,31.6,30.5,0.0,0,1,1,0,0
79.585,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
79.715,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
79.757,0,0,-1000.0,-1000,0.9,31.6,30.5,0.0,0,1,1,0,0
79.868,0,0,-1000.0,-1000,0.8,31.6,30.4,0.0,0,1,1,0,0
79.996,0,0,-1000.0,-1000,1.0,31.5,30.4,0.0,0,1,1,0,0
80.211,0,0,-1000.0,-1000,0.9,31.5,30.5,0.0,0,1,1,0,0
80.485,0,0,-1000.0,-1000,0.9,31.4,30.4,0.0,0,1,1,0,0
80.634,0,0,-1000.0,-1000,0.9,31.4,30.4,0.0,0,1,1,0,0
80.746,0,0,-1000.0,-1000,0.9,31.4,30.4,0.0,0,1,1,0,0
80.791,0,0,-1000.0,-1000,0.6,31.3,30.4,0.0,0,1,1,0,0
80.937,0,0,-1000.0,-1000,0.7,31.3,30.4,0.0,0,1,1,0,0
80.982,0,0,-1000.0,-1000,0.8,31.3,30.4,0.0,0,1,1,0,0
81.086,0,0,-1000.0,-1000,0.8,31.3,30.4,0.0,0,1,1,0,0
81.235,0,0,-1000.0,-1000,0.8,31.3,30.4,0.0,0,1,1,0,0
81.382,0,0,-1000.0,-1000,0.8,31.4,30.4,0.0,0,1,1,0,0
81.531,0,0,-1000.0,-1000,0.7,31.4,30.4,0.0,0,1,1,0,0
81.68,0,0,-1000.0,-1000,0.6,31.5,30.4,0.0,0,1,1,0,0
81.792,0,0,-1000.0,-1000,0.7,31.5,30.3,0.0,0,1,1,0,0
81.983,0,0,-1000.0,-1000,0.9,31.5,30.3,0.0,0,1,1,0,0
82.132,0,0,-1000.0,-1000,0.7,31.5,30.1,0.0,0,1,1,0,0
82.279,0,0,-1000.0,-1000,0.7,31.6,30.1,0.0,0,1,1,0,0
82.759,0,0,-1000.0,-1000,0.9,31.6,30.1,0.0,0,1,1,0,0
82.888,0,0,-1000.0,-1000,1.0,31.8,30.0,0.0,0,1,1,0,0
82.929,0,0,-1000.0,-1000,1.0,31.8,30.0,0.0,0,1,1,0,0
83.564,0,0,-1000.0,-1000,1.0,31.9,30.3,0.0,0,1,1,0,0
83.627,0,0,-1000.0,-1000,1.0,31.9,30.3,0.0,0,1,1,0,0
83.672,0,0,-1000.0,-1000,1.2,31.9,30.3,0.0,0,1,1,0,0
83.72,0,0,-1000.0,-1000,1.2,31.9,30.3,0.0,0,1,1,0,0
83.784,0,0,-1000.0,-1000,1.2,31.9,30.3,0.0,0,1,1,0,0
83.826,0,0,-1000.0,-1000,0.9,31.9,30.3,0.0,0,1,1,0,0
83.867,0,0,-1000.0,-1000,0.9,31.9,30.3,0.0,0,1,1,0,0
83.975,0,0,-1000.0,-1000,0.5,31.8,30.3,0.0,0,1,1,0,0
84.017,0,0,-1000.0,-1000,0.9,31.8,30.1,0.0,0,1,1,0,0
84.124,0,0,-1000.0,-1000,1.0,31.8,30.3,0.0,0,1,1,0,0
84.166,0,0,-1000.0,-1000,1.0,31.8,30.3,0.0,0,1,1,0,0
84.271,0,0,-1000.0,-1000,0.8,31.6,30.1,0.0,0,1,1,0,0
84.315,0,0,-1000.0,-1000,0.8,31.6,30.1,0.0,0,1,1,0,0
84.42,0,0,-1000.0,-1000,0.7,31.6,30.1,0.0,0,1,1,0,0
84.461,0,0,-1000.0,-1000,0.7,31.6,30.1,0.0,0,1,1,0,0
84.569,0,0,-1000.0,-1000,0.8,31.6,30.1,0.0,0,1,1,0,0
84.61,0,0,-1000.0,-1000,0.8,31.6,30.1,0.0,0,1,1,0,0
84.678,0,0,-1000.0,-1000,0.8,31.6,30.1,0.0,0,1,1,0,0
84.722,0,0,-1000.0,-1000,0.8,31.6,30.1,0.0,0,1,1,0,0
84.766,0,0,-1000.0,-1000,0.8,31.6,30.1,0.0,0,1,1,0,0
84.829,0,0,-1000.0,-1000,0.9,31.5,30.3,0.0,0,1,1,0,0
84.871,0,0,-1000.0,-1000,0.9,31.5,30.3,0.0,0,1,1,0,0
84.913,0,0,-1000.0,-1000,0.9,31.5,30.3,0.0,0,1,1,0,0
85.02,0,0,-1000.0,-1000,0.9,31.5,30.3,0.0,0,1,1,0,0
85.062,0,0,-1000.0,-1000,0.9,31.5,30.3,0.0,0,1,1,0,0
85.206,0,0,-1000.0,-1000,0.6,31.5,30.1,0.0,0,1,1,0,0
85.25,0,0,-1000.0,-1000,0.6,31.5,30.1,0.0,0,1,1,0,0
85.417,0,0,-1000.0,-1000,0.6,31.5,30.1,0.0,0,1,1,0,0
85.462,0,0,-1000.0,-1000,0.7,31.6,30.3,0.0,0,1,1,0,0
85.503,0,0,-1000.0,-1000,0.7,31.6,30.3,0.0,0,1,1,0,0
85.566,0,0,-1000.0,-1000,0.7,31.6,30.3,0.0,0,1,1,0,0
85.608,0,0,-1000.0,-1000,0.7,31.6,30.3,0.0,0,1,1,0,0
85.722,0,0,-1000.0,-1000,0.8,31.6,30.3,0.0,0,1,1,0,0
85.764,0,0,-1000.0,-1000,0.9,31.6,30.3,0.0,0,1,1,0,0
85.827,0,0,-1000.0,-1000,0.9,31.6,30.3,0.0,0,1,1,0,0
85.869,0,0,-1000.0,-1000,0.9,31.6,30.3,0.0,0,1,1,0,0
85.913,0,0,-1000.0,-1000,0.7,31.5,30.3,0.0,0,1,1,0,0
85.955,0,0,-1000.0,-1000,0.7,31.5,30.3,0.0,0,1,1,0,0
86.018,0,0,-1000.0,-1000,0.7,31.5,30.3,0.0,0,1,1,0,0
86.059,0,0,-1000.0,-1000,1.0,31.4,30.3,0.0,0,1,1,0,0
86.166,0,0,-1000.0,-1000,1.0,31.4,30.3,0.0,0,1,1,0,0
86.208,0,0,-1000.0,-1000,0.8,31.3,30.3,0.0,0,1,1,0,0
86.315,0,0,-1000.0,-1000,0.9,31.3,30.3,0.0,0,1,1,0,0
86.357,0,0,-1000.0,-1000,0.9,31.3,30.3,0.0,0,1,1,0,0
86.462,0,0,-1000.0,-1000,0.7,31.3,30.3,0.0,0,1,1,0,0
86.611,0,0,-1000.0,-1000,0.6,31.2,30.3,0.0,0,1,1,0,0
86.723,0,0,-1000.0,-1000,0.7,31.0,30.3,0.0,0,1,1,0,0
86.768,0,0,-1000.0,-1000,1.0,31.0,30.3,0.0,0,1,1,0,0
86.873,0,0,-1000.0,-1000,1.0,31.0,30.3,0.0,0,1,1,0,0
86.915,0,0,-1000.0,-1000,1.0,31.0,30.3,0.0,0,1,1,0,0
86.957,0,0,-1000.0,-1000,0.7,30.9,30.3,0.0,0,1,1,0,0
87.069,0,0,-1000.0,-1000,0.7,30.9,30.3,0.0,0,1,1,0,0
87.111,0,0,-1000.0,-1000,0.8,30.9,30.3,0.0,0,1,1,0,0
87.259,0,0,-1000.0,-1000,0.7,30.9,30.3,0.0,0,1,1,0,0
87.364,0,0,-1000.0,-1000,0.9,30.9,30.3,0.0,0,1,1,0,0
87.408,0,0,-1000.0,-1000,0.7,31.0,30.3,0.0,0,1,1,0,0
87.513,0,0,-1000.0,-1000,0.7,31.0,30.3,0.0,0,1,1,0,0
87.555,0,0,-1000.0,-1000,1.0,31.1,30.3,0.0,0,1,1,0,0
87.692,0,0,-1000.0,-1000,1.0,31.1,30.3,0.0,0,1,1,0,0
87.84,0,0,-1000.0,-1000,0.9,31.1,30.3,0.0,0,1,1,0,0
87.921,0,0,-1000.0,-1000,0.8,31.1,30.3,0.0,0,1,1,0,0
88.026,0,0,-1000.0,-1000,0.9,31.2,30.3,0.0,0,1,1,0,0
88.112,0,0,-1000.0,-1000,0.8,31.5,30.3,0.0,0,1,1,0,0
88.154,0,0,-1000.0,-1000,0.8,31.5,30.3,0.0,0,1,1,0,0
88.258,0,0,-1000.0,-1000,0.8,31.5,30.3,0.0,0,1,1,0,0
88.407,0,0,-1000.0,-1000,0.7,31.5,30.3,0.0,0,1,1,0,0
88.556,0,0,-1000.0,-1000,0.8,31.5,30.3,0.0,0,1,1,0,0
88.708,0,0,-1000.0,-1000,0.9,31.5,30.3,0.0,0,1,1,0,0
88.859,0,0,-1000.0,-1000,1.2,31.5,30.3,0.0,0,1,1,0,0
89.008,0,0,-1000.0,-1000,0.8,31.4,30.3,0.0,0,1,1,0,0
89.05,0,0,-1000.0,-1000,0.8,31.2,30.1,0.0,0,1,1,0,0
89.154,0,0,-1000.0,-1000,0.8,31.2,30.1,0.0,0,1,1,0,0
89.199,0,0,-1000.0,-1000,1.1,31.2,30.1,0.0,0,1,1,0,0
89.303,0,0,-1000.0,-1000,1.1,31.2,30.1,0.0,0,1,1,0,0
89.453,0,0,-1000.0,-1000,1.0,30.9,30.1,0.0,0,1,1,0,0
