#datatype measurement,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long
#group false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#default _result,,,,,,,,,,,,,,
tempoDoSistema,power,motor_power,torque,motor_rpm,voltage,motor_temp,controller_temp,accelerator,ready_to_drive,torque_request_disable,test_mode,regen_request,brake
42.695,0,-6,-0.10000000000002274,2169,21.9,42.2,32.1,0.0,1,0,1,0,0
42.779,0,-6,-0.10000000000002274,2169,22.3,42.2,32.1,0.0,1,0,1,0,0
42.973,0,-6,-0.10000000000002274,2169,21.4,42.3,32.1,0.0,1,0,1,0,0
43.197,0,-6,-0.10000000000002274,2169,21.0,42.3,32.0,0.0,1,0,1,0,0
43.252,0,-6,-0.10000000000002274,2169,21.0,42.3,32.0,0.0,1,0,1,0,0
43.448,0,-6,-0.10000000000002274,2169,21.0,42.3,32.0,0.0,1,0,1,0,0
43.644,0,-6,-0.10000000000002274,2169,20.8,42.2,32.1,0.0,1,0,1,0,0
43.7,0,-6,-0.10000000000002274,2169,20.3,42.3,32.0,0.0,1,0,1,0,0
43.896,0,-6,-0.10000000000002274,2169,20.5,42.3,32.0,0.0,1,0,1,0,0
43.951,0,-6,-0.10000000000002274,2169,20.7,42.5,32.0,0.0,1,0,1,0,0
44.145,0,-6,-0.10000000000002274,2169,20.2,42.5,32.0,0.0,1,0,1,0,0
44.397,0,-6,-0.10000000000002274,2169,19.5,42.6,32.0,0.0,1,0,1,0,0
44.593,0,-6,-0.10000000000002274,2169,19.4,42.6,32.0,0.0,1,0,1,0,0
44.648,0,-6,-0.10000000000002274,2169,19.8,42.6,32.0,0.0,1,0,1,0,0
44.845,0,-6,-0.10000000000002274,2169,19.2,42.6,32.0,0.0,1,0,1,0,0
44.9,0,-6,-0.10000000000002274,2169,19.2,42.6,32.0,0.0,1,0,1,0,0
45.041,0,-6,-0.10000000000002274,2169,19.2,42.6,32.0,0.0,1,0,1,0,0
45.096,0,-6,-0.10000000000002274,2169,19.1,42.6,31.9,0.0,1,0,1,0,0
45.305,0,-6,-0.10000000000002274,2169,18.6,42.6,31.9,0.0,1,0,1,0,0
45.363,0,-6,-0.10000000000002274,2169,18.3,42.5,32.0,0.0,1,0,1,0,0
45.642,0,-6,-0.10000000000002274,2169,18.4,42.3,32.0,0.0,1,0,1,0,0
45.697,0,-6,-0.10000000000002274,2169,18.1,42.4,32.0,0.0,1,0,1,0,0
45.891,0,-6,-0.10000000000002274,2169,17.8,42.5,32.0,0.0,1,0,1,0,0
46.179,0,-6,-0.10000000000002274,2169,17.4,42.5,32.0,0.0,1,0,1,0,0
46.319,0,-6,-0.10000000000002274,2169,17.8,42.5,32.0,0.0,1,0,1,0,0
46.347,0,-6,-0.10000000000002274,2169,17.8,42.5,32.0,0.0,1,0,1,0,0
46.543,0,-6,-0.10000000000002274,2169,17.1,42.4,31.9,0.0,1,0,1,0,0
46.794,0,-6,-0.10000000000002274,2169,17.6,42.5,31.9,0.0,1,0,1,0,0
46.987,0,-6,-0.10000000000002274,2169,16.9,42.5,31.9,0.0,1,0,1,0,0
47.042,0,-6,-0.10000000000002274,2169,16.7,42.5,31.8,0.0,1,0,1,0,0
47.234,0,-6,-0.10000000000002274,2169,16.4,42.5,31.8,0.0,1,0,1,0,0
47.29,0,-6,-0.10000000000002274,2169,16.7,42.4,31.8,0.0,1,0,1,0,0
47.541,0,-6,-0.10000000000002274,2169,15.9,42.4,31.8,0.0,1,0,1,0,0
47.737,0,-6,-0.10000000000002274,2169,16.6,42.3,31.6,0.0,1,0,1,0,0
47.792,0,-6,-0.10000000000002274,2169,16.2,42.3,31.8,0.0,1,0,1,0,0
47.988,0,-6,-0.10000000000002274,2169,15.7,42.3,31.8,0.0,1,0,1,0,0
48.043,0,-6,-0.10000000000002274,2169,15.5,42.4,31.8,0.0,1,0,1,0,0
48.239,0,-6,-0.10000000000002274,2169,15.8,42.3,31.8,0.0,1,0,1,0,0
48.488,0,-6,-0.10000000000002274,2169,15.2,42.3,31.8,0.0,1,0,1,0,0
48.748,0,-6,-0.10000000000002274,2169,15.3,42.2,31.6,0.0,1,0,1,0,0
48.952,0,-6,-0.10000000000002274,2169,15.3,42.0,31.6,0.0,1,0,1,0,0
49.007,0,-6,-0.10000000000002274,2169,15.3,42.0,31.6,0.0,1,0,1,0,0
49.092,0,-6,-0.10000000000002274,2169,14.7,42.2,31.6,0.0,1,0,1,0,0
49.285,0,-6,-0.10000000000002274,2169,14.0,42.2,31.6,0.0,1,0,1,0,0
49.362,0,-6,-0.10000000000002274,2169,14.0,42.2,31.6,0.0,1,0,1,0,0
49.559,0,-6,-0.10000000000002274,2169,14.3,42.0,31.6,0.0,1,0,1,0,0
49.642,0,-6,-0.10000000000002274,2169,14.3,42.0,31.6,0.0,1,0,1,0,0
49.838,0,-6,-0.10000000000002274,2169,14.5,42.3,31.6,0.0,1,0,1,0,0
50.034,0,-6,-0.10000000000002274,2169,14.0,42.2,31.6,0.0,1,0,1,0,0
50.089,0,-6,-0.10000000000002274,2169,14.1,42.0,31.6,0.0,1,0,1,0,0
50.285,0,-6,-0.10000000000002274,2169,14.5,42.0,31.6,0.0,1,0,1,0,0
50.34,0,-6,-0.10000000000002274,2169,13.9,42.2,31.8,0.0,1,0,1,0,0
50.536,0,-6,-0.10000000000002274,2169,13.5,42.0,31.8,0.0,1,0,1,0,0
50.785,0,-6,-0.10000000000002274,2169,13.4,41.7,31.8,0.0,1,0,1,0,0
51.036,0,-6,-0.10000000000002274,2169,13.7,41.7,31.6,0.0,1,0,1,0,0
51.287,0,-6,-0.10000000000002274,2169,12.7,41.4,31.8,0.0,1,0,1,0,0
51.538,0,-6,-0.10000000000002274,2169,13.1,41.6,31.6,0.0,1,0,1,0,0
51.998,0,-6,-0.10000000000002274,2169,12.5,42.0,31.5,0.0,1,0,1,0,0
52.502,0,-6,-0.10000000000002274,2169,11.8,42.3,31.5,0.0,1,0,1,0,0
52.856,0,-6,-0.10000000000002274,2169,12.0,42.3,31.5,0.0,1,0,1,0,0
53.33,0,-6,-0.10000000000002274,2169,11.2,41.8,31.5,0.0,1,0,1,0,0
53.386,0,-6,-0.10000000000002274,2169,11.2,41.8,31.5,0.0,1,0,1,0,0
53.527,0,-6,-0.10000000000002274,2169,11.2,41.8,31.5,0.0,1,0,1,0,0
53.582,0,-6,-0.10000000000002274,2169,11.4,41.8,31.5,0.0,1,0,1,0,0
53.778,0,-6,-0.10000000000002274,2169,11.6,41.8,31.5,0.0,1,0,1,0,0
53.833,0,-6,-0.10000000000002274,2169,11.6,41.8,31.5,0.0,1,0,1,0,0
54.03,0,-6,-0.10000000000002274,2169,11.3,41.8,31.5,0.0,1,0,1,0,0
54.085,0,-6,-0.10000000000002274,2169,11.1,41.7,31.5,0.0,1,0,1,0,0
54.223,0,-6,-0.10000000000002274,2169,11.1,41.7,31.5,0.0,1,0,1,0,0
54.279,0,-6,-0.10000000000002274,2169,11.1,41.6,31.5,0.0,1,0,1,0,0
54.471,0,-6,-0.10000000000002274,2169,11.1,41.6,31.5,0.0,1,0,1,0,0
54.526,0,-6,-0.10000000000002274,2169,11.0,41.6,31.5,0.0,1,0,1,0,0
54.722,0,-6,-0.10000000000002274,2169,11.0,41.6,31.5,0.0,1,0,1,0,0
54.777,0,-6,-0.10000000000002274,2169,10.8,41.7,31.4,0.0,1,0,1,0,0
54.832,0,-6,-0.10000000000002274,2169,10.8,41.7,31.4,0.0,1,0,1,0,0
54.973,0,-6,-0.10000000000002274,2169,10.8,41.7,31.4,0.0,1,0,1,0,0
55.028,0,-6,-0.10000000000002274,2169,10.5,41.6,31.4,0.0,1,0,1,0,0
55.232,0,-6,-0.10000000000002274,2169,10.5,41.6,31.4,0.0,1,0,1,0,0
55.287,0,-6,-0.10000000000002274,2169,10.2,41.3,31.4,0.0,1,0,1,0,0
55.623,0,-6,-0.10000000000002274,2169,10.6,41.2,31.3,0.0,1,0,1,0,0
55.678,0,-6,-0.10000000000002274,2169,10.6,41.2,31.3,0.0,1,0,1,0,0
55.891,0,-6,-0.10000000000002274,2169,10.6,41.2,31.3,0.0,1,0,1,0,0
55.969,0,-6,-0.10000000000002274,2169,10.6,41.2,31.3,0.0,1,0,1,0,0
56.109,0,-6,-0.10000000000002274,2169,10.6,41.2,31.3,0.0,1,0,1,0,0
56.275,0,-6,-0.10000000000002274,2169,10.6,41.2,31.3,0.0,1,0,1,0,0
56.33,0,-6,-0.10000000000002274,2169,9.6,40.9,31.3,0.0,1,0,1,0,0
56.471,0,-6,-0.10000000000002274,2169,9.6,40.9,31.3,0.0,1,0,1,0,0
56.526,0,-6,-0.10000000000002274,2169,9.6,40.9,31.3,0.0,1,0,1,0,0
56.722,0,-6,-0.10000000000002274,2169,9.6,40.9,31.3,0.0,1,0,1,0,0
56.778,0,-6,-0.10000000000002274,2169,9.6,40.9,31.3,0.0,1,0,1,0,0
56.974,0,-6,-0.10000000000002274,2169,9.7,40.9,31.3,0.0,1,0,1,0,0
57.029,0,-6,-0.10000000000002274,2169,8.8,41.0,31.3,0.0,1,0,1,0,0
57.225,0,-6,-0.10000000000002274,2169,9.8,41.1,31.3,0.0,1,0,1,0,0
57.473,0,-6,-0.10000000000002274,2169,9.4,41.3,31.4,0.0,1,0,1,0,0
57.67,0,-6,-0.10000000000002274,2169,10.0,41.3,31.4,0.0,1,0,1,0,0
57.726,0,-6,-0.10000000000002274,2169,9.6,41.4,31.4,0.0,1,0,1,0,0
57.922,0,-6,-0.10000000000002274,2169,9.8,41.4,31.4,0.0,1,0,1,0,0
57.977,0,-6,-0.10000000000002274,2169,8.9,41.4,31.4,0.0,1,0,1,0,0
58.173,0,-6,-0.10000000000002274,2169,9.6,41.4,31.4,0.0,1,0,1,0,0
58.369,0,-6,-0.10000000000002274,2169,9.1,41.4,31.4,0.0,1,0,1,0,0
58.424,0,-6,-0.10000000000002274,2169,9.4,41.2,31.4,0.0,1,0,1,0,0
58.618,0,-6,-0.10000000000002274,2169,8.9,41.3,31.4,0.0,1,0,1,0,0
58.676,0,-6,-0.10000000000002274,2169,9.0,41.3,31.4,0.0,1,0,1,0,0
58.869,0,-6,-0.10000000000002274,2169,9.1,41.3,31.3,0.0,1,0,1,0,0
59.184,0,-6,-0.10000000000002274,2169,8.1,41.2,31.3,0.0,1,0,1,0,0
59.338,0,-6,-0.10000000000002274,2169,8.1,41.2,31.3,0.0,1,0,1,0,0
59.394,0,-6,-0.10000000000002274,2169,8.3,41.3,31.3,0.0,1,0,1,0,0
59.633,0,-6,-0.10000000000002274,2169,8.6,41.3,31.1,0.0,1,0,1,0,0
59.688,0,-6,-0.10000000000002274,2169,8.6,41.3,31.1,0.0,1,0,1,0,0
59.771,0,-6,-0.10000000000002274,2169,8.3,41.6,31.1,0.0,1,0,1,0,0
59.967,0,-6,-0.10000000000002274,2169,8.2,41.6,31.1,0.0,1,0,1,0,0
60.023,0,-6,-0.10000000000002274,2169,8.3,41.8,31.1,0.0,1,0,1,0,0
60.219,0,-6,-0.10000000000002274,2169,8.0,41.7,31.1,0.0,1,0,1,0,0
60.274,0,-6,-0.10000000000002274,2169,8.0,41.7,31.1,0.0,1,0,1,0,0
60.415,0,-6,-0.10000000000002274,2169,8.0,41.7,31.1,0.0,1,0,1,0,0
60.47,0,-6,-0.10000000000002274,2169,8.2,41.7,31.1,0.0,1,0,1,0,0
60.664,0,-6,-0.10000000000002274,2169,8.2,41.7,31.1,0.0,1,0,1,0,0
60.721,0,-6,-0.10000000000002274,2169,7.9,41.7,31.0,0.0,1,0,1,0,0
60.915,0,-6,-0.10000000000002274,2169,8.0,41.7,31.0,0.0,1,0,1,0,0
60.973,0,-6,-0.10000000000002274,2169,7.6,41.7,31.0,0.0,1,0,1,0,0
61.167,0,-6,-0.10000000000002274,2169,8.1,41.4,31.0,0.0,1,0,1,0,0
61.222,0,-6,-0.10000000000002274,2169,8.1,41.4,31.0,0.0,1,0,1,0,0
61.367,0,-6,-0.10000000000002274,2169,8.1,41.4,31.0,0.0,1,0,1,0,0
61.422,0,-6,-0.10000000000002274,2169,8.4,41.8,31.0,0.0,1,0,1,0,0
61.559,0,-6,-0.10000000000002274,2169,8.4,41.8,31.0,0.0,1,0,1,0,0
61.615,0,-6,-0.10000000000002274,2169,7.5,41.7,31.0,0.0,1,0,1,0,0
61.809,0,-6,-0.10000000000002274,2169,7.5,41.7,31.0,0.0,1,0,1,0,0
61.867,0,-6,-0.10000000000002274,2169,7.7,41.8,31.0,0.0,1,0,1,0,0
62.118,0,-6,-0.10000000000002274,2169,7.8,41.7,31.0,0.0,1,0,1,0,0
62.312,0,-6,-0.10000000000002274,2169,7.5,41.7,31.0,0.0,1,0,1,0,0
62.367,0,-6,-0.10000000000002274,2169,7.6,41.7,31.0,0.0,1,0,1,0,0
62.584,0,-6,-0.10000000000002274,2169,7.5,41.7,31.0,0.0,1,0,1,0,0
62.639,0,-6,-0.10000000000002274,2169,7.2,41.7,31.0,0.0,1,0,1,0,0
62.78,0,-6,-0.10000000000002274,2169,7.2,41.7,31.0,0.0,1,0,1,0,0
62.863,0,-6,-0.10000000000002274,2169,7.5,41.3,31.0,0.0,1,0,1,0,0
62.919,0,-6,-0.10000000000002274,2169,7.5,41.3,31.0,0.0,1,0,1,0,0
63.13,0,-6,-0.10000000000002274,2169,7.0,41.3,31.0,0.0,1,0,1,0,0
63.326,0,-6,-0.10000000000002274,2169,7.2,41.4,31.0,0.0,1,0,1,0,0
63.409,0,-6,-0.10000000000002274,2169,6.8,41.6,30.9,0.0,1,0,1,0,0
63.464,0,-6,-0.10000000000002274,2169,6.8,41.6,30.9,0.0,1,0,1,0,0
63.66,0,-6,-0.10000000000002274,2169,7.2,41.6,30.9,0.0,1,0,1,0,0
63.716,0,-6,-0.10000000000002274,2169,7.2,41.6,31.0,0.0,1,0,1,0,0
63.912,0,-6,-0.10000000000002274,2169,6.8,41.6,31.0,0.0,1,0,1,0,0
63.967,0,-6,-0.10000000000002274,2169,6.6,41.6,31.0,0.0,1,0,1,0,0
64.163,0,-6,-0.10000000000002274,2169,7.0,41.6,30.9,0.0,1,0,1,0,0
64.412,0,-6,-0.10000000000002274,2169,7.2,41.4,30.9,0.0,1,0,1,0,0
64.608,0,-6,-0.10000000000002274,2169,6.6,41.4,30.9,0.0,1,0,1,0,0
64.663,0,-6,-0.10000000000002274,2169,7.1,41.2,30.9,0.0,1,0,1,0,0
64.859,0,-6,-0.10000000000002274,2169,6.6,41.2,30.9,0.0,1,0,1,0,0
64.915,0,-6,-0.10000000000002274,2169,6.6,41.2,30.9,0.0,1,0,1,0,0
65.111,0,-6,-0.10000000000002274,2169,7.0,41.2,30.8,0.0,1,0,1,0,0
65.307,0,-6,-0.10000000000002274,2169,6.6,41.2,30.8,0.0,1,0,1,0,0
65.362,0,-6,-0.10000000000002274,2169,6.9,41.3,30.8,0.0,1,0,1,0,0
65.556,0,-6,-0.10000000000002274,2169,6.3,41.3,30.8,0.0,1,0,1,0,0
65.614,0,-6,-0.10000000000002274,2169,6.3,41.3,30.8,0.0,1,0,1,0,0
65.829,0,-6,-0.10000000000002274,2169,6.2,41.2,30.8,0.0,1,0,1,0,0
66.108,0,-6,-0.10000000000002274,2169,6.7,41.1,30.8,0.0,1,0,1,0,0
66.304,0,-6,-0.10000000000002274,2169,6.7,41.3,30.8,0.0,1,0,1,0,0
66.36,0,-6,-0.10000000000002274,2169,6.2,41.2,30.9,0.0,1,0,1,0,0
66.555,0,-6,-0.10000000000002274,2169,6.6,41.2,30.9,0.0,1,0,1,0,0
66.618,0,-6,-0.10000000000002274,2169,6.5,41.2,30.8,0.0,1,0,1,0,0
66.821,0,-6,-0.10000000000002274,2169,5.8,41.1,30.9,0.0,1,0,1,0,0
66.876,0,-6,-0.10000000000002274,2169,6.3,41.0,30.9,0.0,1,0,1,0,0
66.959,0,-6,-0.10000000000002274,2169,6.3,41.0,30.9,0.0,1,0,1,0,0
67.155,0,-6,-0.10000000000002274,2169,6.2,41.0,30.8,0.0,1,0,1,0,0
67.21,0,-6,-0.10000000000002274,2169,6.2,41.0,30.8,0.0,1,0,1,0,0
67.406,0,-6,-0.10000000000002274,2169,5.7,41.0,30.6,0.0,1,0,1,0,0
67.462,0,-6,-0.10000000000002274,2169,5.7,41.0,30.6,0.0,1,0,1,0,0
67.658,0,-6,-0.10000000000002274,2169,5.5,40.9,30.5,0.0,1,0,1,0,0
67.91,0,-6,-0.10000000000002274,2169,6.0,40.9,30.5,0.0,1,0,1,0,0
68.158,0,-6,-0.10000000000002274,2169,5.3,41.0,30.5,0.0,1,0,1,0,0
68.354,0,-6,-0.10000000000002274,2169,5.9,40.9,30.8,0.0,1,0,1,0,0
68.41,0,-6,-0.10000000000002274,2169,5.9,40.9,30.8,0.0,1,0,1,0,0
68.606,0,-6,-0.10000000000002274,2169,5.6,41.2,30.6,0.0,1,0,1,0,0
68.853,0,-6,-0.10000000000002274,2169,5.9,41.3,30.8,0.0,1,0,1,0,0
69.406,0,-6,-0.10000000000002274,2169,5.4,41.3,31.0,0.0,1,0,1,0,0
69.657,0,-6,-0.10000000000002274,2169,5.9,41.2,30.9,0.0,1,0,1,0,0
70.651,0,-6,-0.10000000000002274,2169,5.6,40.9,30.6,0.0,1,0,1,0,0
70.706,0,-6,-0.10000000000002274,2169,5.4,41.0,30.8,0.0,1,0,1,0,0
70.847,0,-6,-0.10000000000002274,2169,5.4,41.0,30.8,0.0,1,0,1,0,0
70.902,0,-6,-0.10000000000002274,2169,5.5,41.0,30.6,0.0,1,0,1,0,0
71.099,0,-6,-0.10000000000002274,2169,5.2,41.0,30.6,0.0,1,0,1,0,0
71.154,0,-6,-0.10000000000002274,2169,5.3,41.3,30.8,0.0,1,0,1,0,0
71.347,0,-6,-0.10000000000002274,2169,4.8,41.3,30.8,0.0,1,0,1,0,0
71.543,0,-6,-0.10000000000002274,2169,5.0,41.1,30.6,0.0,1,0,1,0,0
71.599,0,-6,-0.10000000000002274,2169,5.2,41.0,30.6,0.0,1,0,1,0,0
71.795,0,-6,-0.10000000000002274,2169,5.2,41.0,30.6,0.0,1,0,1,0,0
71.85,0,-6,-0.10000000000002274,2169,5.0,41.0,30.6,0.0,1,0,1,0,0
72.046,0,-6,-0.10000000000002274,2169,5.0,41.0,30.6,0.0,1,0,1,0,0
72.102,0,-6,-0.10000000000002274,2169,5.0,41.0,30.6,0.0,1,0,1,0,0
72.242,0,-6,-0.10000000000002274,2169,5.0,41.0,30.6,0.0,1,0,1,0,0
72.297,0,-6,-0.10000000000002274,2169,5.1,40.9,30.5,0.0,1,0,1,0,0
72.374,0,-6,-0.10000000000002274,2169,5.1,40.9,30.5,0.0,1,0,1,0,0
72.512,0,-6,-0.10000000000002274,2169,5.1,40.9,30.5,0.0,1,0,1,0,0
72.57,0,-6,-0.10000000000002274,2169,5.1,40.9,30.5,0.0,1,0,1,0,0
72.791,0,-6,-0.10000000000002274,2169,5.1,40.9,30.5,0.0,1,0,1,0,0
72.849,0,-6,-0.10000000000002274,2169,4.9,40.7,30.8,0.0,1,0,1,0,0
73.042,0,-6,-0.10000000000002274,2169,4.9,40.7,30.8,0.0,1,0,1,0,0
73.1,0,-6,-0.10000000000002274,2169,4.7,40.9,30.9,0.0,1,0,1,0,0
73.294,0,-6,-0.10000000000002274,2169,4.7,40.9,30.9,0.0,1,0,1,0,0
73.349,0,-6,-0.10000000000002274,2169,4.7,40.9,30.9,0.0,1,0,1,0,0
73.49,0,-6,-0.10000000000002274,2169,4.7,40.9,30.9,0.0,1,0,1,0,0
73.545,0,-6,-0.10000000000002274,2169,4.7,40.9,30.9,0.0,1,0,1,0,0
73.6,0,-6,-0.10000000000002274,2169,4.9,40.7,30.8,0.0,1,0,1,0,0
73.765,0,-6,-0.10000000000002274,2169,4.9,40.7,30.8,0.0,1,0,1,0,0
73.821,0,-6,-0.10000000000002274,2169,4.9,40.7,30.8,0.0,1,0,1,0,0
74.044,0,-6,-0.10000000000002274,2169,4.6,40.7,30.8,0.0,1,0,1,0,0
74.099,0,-6,-0.10000000000002274,2169,4.6,40.7,30.8,0.0,1,0,1,0,0
74.295,0,-6,-0.10000000000002274,2169,5.4,40.6,30.5,0.0,1,0,1,0,0
74.546,0,-6,-0.10000000000002274,2169,4.5,40.6,30.4,0.0,1,0,1,0,0
74.739,0,-6,-0.10000000000002274,2169,4.7,40.6,30.4,0.0,1,0,1,0,0
74.794,0,-6,-0.10000000000002274,2169,4.3,40.6,30.5,0.0,1,0,1,0,0
74.991,0,-6,-0.10000000000002274,2169,4.3,40.6,30.4,0.0,1,0,1,0,0
75.046,0,-6,-0.10000000000002274,2169,4.8,40.6,30.4,0.0,1,0,1,0,0
75.242,0,-6,-0.10000000000002274,2169,4.4,40.5,30.4,0.0,1,0,1,0,0
75.298,0,-6,-0.10000000000002274,2169,4.4,40.5,30.4,0.0,1,0,1,0,0
75.439,0,-6,-0.10000000000002274,2169,4.4,40.5,30.4,0.0,1,0,1,0,0
75.494,0,-6,-0.10000000000002274,2169,4.2,40.5,30.4,0.0,1,0,1,0,0
75.713,0,-6,-0.10000000000002274,2169,4.2,40.5,30.4,0.0,1,0,1,0,0
75.769,0,-6,-0.10000000000002274,2169,4.5,40.5,30.3,0.0,1,0,1,0,0
75.907,0,-6,-0.10000000000002274,2169,4.4,40.5,30.3,0.0,1,0,1,0,0
75.99,0,-6,-0.10000000000002274,2169,4.3,40.4,30.3,0.0,1,0,1,0,0
76.237,0,-6,-0.10000000000002274,2169,4.3,40.3,30.3,0.0,1,0,1,0,0
76.295,0,-6,-0.10000000000002274,2169,4.3,40.3,30.3,0.0,1,0,1,0,0
76.489,0,-6,-0.10000000000002274,2169,4.1,40.3,30.3,0.0,1,0,1,0,0
76.544,0,-6,-0.10000000000002274,2169,3.9,40.4,30.3,0.0,1,0,1,0,0
76.741,0,-6,-0.10000000000002274,2169,4.1,40.3,30.3,0.0,1,0,1,0,0
76.937,0,-6,-0.10000000000002274,2169,4.7,40.3,30.3,0.0,1,0,1,0,0
76.992,0,-6,-0.10000000000002274,2169,3.8,40.3,30.3,0.0,1,0,1,0,0
77.188,0,-6,-0.10000000000002274,2169,4.1,40.3,30.3,0.0,1,0,1,0,0
77.243,0,-6,-0.10000000000002274,2169,4.3,40.3,30.3,0.0,1,0,1,0,0
77.457,0,-6,-0.10000000000002274,2169,3.8,40.4,30.3,0.0,1,0,1,0,0
77.737,0,-6,-0.10000000000002274,2169,4.2,40.3,30.3,0.0,1,0,1,0,0
77.792,0,-6,-0.10000000000002274,2169,4.1,40.4,30.3,0.0,1,0,1,0,0
77.985,0,-6,-0.10000000000002274,2169,3.9,40.4,30.4,0.0,1,0,1,0,0
78.236,0,-6,-0.10000000000002274,2169,3.9,40.4,30.5,0.0,1,0,1,0,0
78.432,0,-6,-0.10000000000002274,2169,4.1,40.4,30.5,0.0,1,0,1,0,0
78.488,0,-6,-0.10000000000002274,2169,4.4,40.4,30.3,0.0,1,0,1,0,0
78.684,0,-6,-0.10000000000002274,2169,4.1,40.4,30.4,0.0,1,0,1,0,0
78.739,0,-6,-0.10000000000002274,2169,4.0,40.3,30.3,0.0,1,0,1,0,0
78.956,0,-6,-0.10000000000002274,2169,3.7,40.3,30.3,0.0,1,0,1,0,0
79.011,0,-6,-0.10000000000002274,2169,3.6,40.4,30.3,0.0,1,0,1,0,0
79.235,0,-6,-0.10000000000002274,2169,3.7,40.5,30.3,0.0,1,0,1,0,0
79.29,0,-6,-0.10000000000002274,2169,3.7,40.5,30.3,0.0,1,0,1,0,0
79.486,0,-6,-0.10000000000002274,2169,3.8,40.5,30.3,0.0,1,0,1,0,0
79.735,0,-6,-0.10000000000002274,2169,4.4,40.7,30.1,0.0,1,0,1,0,0
79.936,0,-6,-0.10000000000002274,2169,3.6,40.7,30.1,0.0,1,0,1,0,0
79.992,0,-6,-0.10000000000002274,2169,3.6,40.7,30.1,0.0,1,0,1,0,0
80.133,0,-6,-0.10000000000002274,2169,4.0,40.7,30.1,0.0,1,0,1,0,0
80.188,0,-6,-0.10000000000002274,2169,4.0,40.7,30.1,0.0,1,0,1,0,0
80.329,0,-6,-0.10000000000002274,2169,3.7,40.9,30.1,0.0,1,0,1,0,0
80.384,0,-6,-0.10000000000002274,2169,3.9,40.9,30.1,0.0,1,0,1,0,0
80.635,0,-6,-0.10000000000002274,2169,3.9,40.6,30.1,0.0,1,0,1,0,0
80.829,0,-6,-0.10000000000002274,2169,3.9,40.6,30.1,0.0,1,0,1,0,0
80.899,0,-6,-0.10000000000002274,2169,3.7,40.5,30.1,0.0,1,0,1,0,0
81.095,0,-6,-0.10000000000002274,2169,4.5,39.9,30.1,0.0,1,0,1,0,0
81.179,0,-6,-0.10000000000002274,2169,4.5,39.9,30.1,0.0,1,0,1,0,0
81.236,0,-6,-0.10000000000002274,2169,3.6,39.7,30.1,0.0,1,0,1,0,0
81.43,0,-6,-0.10000000000002274,2169,3.4,39.7,30.1,0.0,1,0,1,0,0
81.681,0,-6,-0.10000000000002274,2169,3.7,39.7,30.1,0.0,1,0,1,0,0
81.877,0,-6,-0.10000000000002274,2169,4.0,39.7,30.3,0.0,1,0,1,0,0
81.932,0,-6,-0.10000000000002274,2169,3.7,39.7,30.1,0.0,1,0,1,0,0
82.129,0,-6,-0.10000000000002274,2169,3.6,39.7,30.1,0.0,1,0,1,0,0
82.192,0,-6,-0.10000000000002274,2169,3.6,39.7,30.1,0.0,1,0,1,0,0
82.402,0,-6,-0.10000000000002274,2169,3.3,39.7,30.3,0.0,1,0,1,0,0
82.681,0,-6,-0.10000000000002274,2169,3.1,40.3,30.1,0.0,1,0,1,0,0
82.874,0,-6,-0.10000000000002274,2169,3.7,40.3,30.1,0.0,1,0,1,0,0
82.932,0,-6,-0.10000000000002274,2169,3.8,40.3,30.1,0.0,1,0,1,0,0
83.126,0,-6,-0.10000000000002274,2169,3.4,40.3,30.1,0.0,1,0,1,0,0
83.181,0,-6,-0.10000000000002274,2169,3.8,40.4,30.1,0.0,1,0,1,0,0
83.373,0,-6,-0.10000000000002274,2169,2.9,40.3,30.1,0.0,1,0,1,0,0
83.429,0,-6,-0.10000000000002274,2169,2.9,40.3,30.1,0.0,1,0,1,0,0
83.625,0,-6,-0.10000000000002274,2169,3.7,40.3,30.1,0.0,1,0,1,0,0
83.68,0,-6,-0.10000000000002274,2169,3.2,40.1,30.1,0.0,1,0,1,0,0
83.876,0,-6,-0.10000000000002274,2169,3.2,40.3,30.0,0.0,1,0,1,0,0
83.932,0,-6,-0.10000000000002274,2169,3.2,40.3,30.0,0.0,1,0,1,0,0
84.072,0,-6,-0.10000000000002274,2169,3.2,40.3,30.0,0.0,1,0,1,0,0
84.128,0,-6,-0.10000000000002274,2169,3.3,40.1,30.0,0.0,1,0,1,0,0
84.379,0,-6,-0.10000000000002274,2169,3.0,40.3,30.0,0.0,1,0,1,0,0
84.643,0,-6,-0.10000000000002274,2169,3.6,40.1,29.9,0.0,1,0,1,0,0
84.979,0,-6,-0.10000000000002274,2169,3.4,40.1,29.8,0.0,1,0,1,0,0
85.424,0,-6,-0.10000000000002274,2169,3.4,40.0,29.8,0.0,1,0,1,0,0
85.698,0,-6,-0.10000000000002274,2169,3.3,40.1,29.8,0.0,1,0,1,0,0
85.977,0,-6,-0.10000000000002274,2169,2.8,40.0,29.8,0.0,1,0,1,0,0
86.676,0,-6,-0.10000000000002274,2169,3.5,39.8,29.8,0.0,1,0,1,0,0
87.177,0,-6,-0.10000000000002274,2169,3.1,39.9,29.9,0.0,1,0,1,0,0
87.318,0,-6,-0.10000000000002274,2169,3.1,39.9,29.9,0.0,1,0,1,0,0
87.373,0,-6,-0.10000000000002274,2169,3.3,39.9,29.9,0.0,1,0,1,0,0
