tempoDoSistema,power,motor_power,torque,motor_rpm,current,inverter_temp,motor_temp,accelerator,ready_to_drive
272.897,2371.0,2081.0,13.799999999999955,1433.0,7.899999999999977,36.5,69.3,69.56282902265964,1
272.997,2679.0,2048.0,13.299999999999955,1466.0,16.100000000000023,36.5,68.8,69.56282902265964,1
273.094,2942.0,2132.0,14.399999999999977,1406.0,16.100000000000023,36.5,68.8,69.56282902265964,1
273.192,2253.0,1683.0,12.200000000000045,1313.0,16.100000000000023,36.5,68.8,69.56282902265964,1
273.29,2578.0,1698.0,11.799999999999955,1367.0,16.100000000000023,36.5,68.8,69.56282902265964,1
273.39,4008.0,3077.0,21.200000000000045,1385.0,13.799999999999955,36.5,68.8,69.56282902265964,1
273.488,3619.0,2833.0,20.299999999999955,1328.0,25.90000000000009,36.8,68.8,69.56282902265964,1
274.143,7337.0,4712.0,39.59999999999991,1136.0,46.09999999999991,36.8,68.8,69.56282902265964,1
274.263,6886.0,4665.0,39.799999999999955,1117.0,46.09999999999991,36.8,68.8,69.56282902265964,1
274.363,6852.0,4518.0,38.0,1133.0,46.09999999999991,36.8,68.8,69.56282902265964,1
274.46,6886.0,4605.0,38.5,1140.0,46.09999999999991,36.8,68.8,69.56282902265964,1
274.59,6097.0,4482.0,37.5,1140.0,46.09999999999991,36.8,68.8,69.56282902265964,1
274.69,5956.0,4052.0,33.799999999999955,1144.0,43.40000000000009,36.9,69.0,69.56282902265964,1
274.788,6617.0,4861.0,39.299999999999955,1179.0,43.40000000000009,36.9,69.0,69.56282902265964,1
274.885,6357.0,4270.0,34.799999999999955,1169.0,43.40000000000009,36.9,69.0,69.56282902265964,1
274.985,6027.0,4085.0,33.09999999999991,1175.0,43.40000000000009,36.9,69.0,69.56282902265964,1
275.083,5496.0,4167.0,34.40000000000009,1156.0,43.40000000000009,36.9,69.0,69.56282902265964,1
275.195,5528.0,4316.0,34.90000000000009,1180.0,43.40000000000009,36.9,69.0,69.56282902265964,1
275.491,6329.0,4489.0,34.0,1257.0,40.200000000000045,36.9,68.8,69.56282902265964,1
275.786,5779.0,4515.0,34.90000000000009,1234.0,44.200000000000045,36.9,68.8,69.56282902265964,1
275.884,5625.0,4297.0,33.700000000000045,1216.0,44.200000000000045,36.9,68.8,69.56282902265964,1
275.987,4781.0,3694.0,28.90000000000009,1218.0,33.700000000000045,36.9,69.3,69.56282902265964,1
276.085,5404.0,3625.0,28.299999999999955,1220.0,33.700000000000045,36.9,69.3,69.56282902265964,1
276.183,4637.0,3415.0,28.09999999999991,1160.0,33.700000000000045,36.9,69.3,69.56282902265964,1
276.28,4358.0,2996.0,25.299999999999955,1130.0,33.700000000000045,36.9,69.3,69.56282902265964,1
276.38,5103.0,3874.0,30.799999999999955,1198.0,33.700000000000045,36.9,69.3,69.56282902265964,1
276.478,4758.0,3513.0,29.200000000000045,1146.0,41.799999999999955,36.9,69.3,69.56282902265964,1
276.575,6432.0,4154.0,35.59999999999991,1113.0,41.799999999999955,36.9,69.3,69.56282902265964,1
276.675,6214.0,4516.0,38.09999999999991,1130.0,45.5,36.9,69.3,69.56282902265964,1
276.773,6432.0,4500.0,37.90000000000009,1132.0,47.200000000000045,36.9,69.4,69.56282902265964,1
277.428,5690.0,4360.0,33.200000000000045,1252.0,43.0,37.0,69.4,56.939040207522694,1
277.526,5481.0,4293.0,32.5,1259.0,43.0,37.0,69.4,56.939040207522694,1
277.625,5520.0,4154.0,30.90000000000009,1279.0,32.200000000000045,37.1,68.7,56.939040207522694,1
278.922,5948.0,4466.0,30.799999999999955,1384.0,37.90000000000009,37.0,68.8,56.939040207522694,1
279.12,5540.0,4157.0,28.299999999999955,1401.0,43.200000000000045,37.0,69.1,56.939040207522694,1
279.218,6491.0,4829.0,32.799999999999955,1405.0,43.200000000000045,37.0,69.1,56.939040207522694,1
279.318,6282.0,4882.0,33.0,1411.0,43.200000000000045,37.0,69.1,56.939040207522694,1
279.431,6119.0,4870.0,32.59999999999991,1424.0,43.200000000000045,37.0,69.1,56.939040207522694,1
279.528,6061.0,4738.0,31.5,1434.0,43.200000000000045,37.0,69.1,56.939040207522694,1
279.625,6225.0,4947.0,32.5,1449.0,42.5,37.0,69.1,56.939040207522694,1
280.061,5697.0,4333.0,28.0,1473.0,38.799999999999955,37.1,69.1,56.939040207522694,1
280.158,5439.0,4029.0,25.90000000000009,1482.0,38.799999999999955,37.1,69.1,56.939040207522694,1
280.815,4379.0,3174.0,19.899999999999977,1518.0,26.299999999999955,37.1,69.4,56.939040207522694,1
280.912,4181.0,3405.0,21.5,1506.0,26.299999999999955,37.1,69.4,56.939040207522694,1
281.012,3673.0,3182.0,20.299999999999955,1494.0,30.200000000000045,37.1,69.4,56.939040207522694,1
281.11,3773.0,3038.0,19.200000000000045,1508.0,30.200000000000045,37.1,69.4,56.939040207522694,1
281.208,3622.0,2772.0,17.299999999999955,1528.0,30.200000000000045,37.1,69.4,56.939040207522694,1
281.308,3048.0,2834.0,17.600000000000023,1537.0,30.200000000000045,37.1,69.4,56.939040207522694,1
281.406,4220.0,3142.0,19.700000000000045,1520.0,26.799999999999955,37.1,69.4,56.939040207522694,1
281.503,3904.0,3037.0,18.200000000000045,1588.0,26.799999999999955,37.1,69.4,56.939040207522694,1
281.701,4047.0,3062.0,18.899999999999977,1543.0,21.899999999999977,37.1,69.4,56.939040207522694,1
282.181,3257.0,2709.0,16.600000000000023,1549.0,22.0,37.1,69.1,56.939040207522694,1
282.214,2986.0,2737.0,17.100000000000023,1523.0,18.100000000000023,37.1,69.4,56.939040207522694,1
282.607,2351.0,2095.0,13.0,1536.0,22.600000000000023,37.1,69.4,56.939040207522694,1
282.805,2311.0,2029.0,12.5,1546.0,21.299999999999955,37.1,69.3,56.939040207522694,1
282.902,2631.0,1967.0,11.899999999999977,1568.0,21.299999999999955,37.1,69.3,56.939040207522694,1
283.002,1795.0,1498.0,9.0,1574.0,14.100000000000023,37.1,69.3,56.939040207522694,1
283.1,2004.0,1907.0,11.5,1581.0,14.100000000000023,37.1,69.3,56.939040207522694,1
283.198,2276.0,1531.0,9.100000000000023,1605.0,14.100000000000023,37.1,69.3,56.939040207522694,1
283.298,1232.0,722.0,4.399999999999977,1560.0,14.100000000000023,37.1,69.3,56.939040207522694,1
283.396,1101.0,452.0,2.7000000000000455,1600.0,10.799999999999955,37.1,69.7,56.939040207522694,1
283.511,810.0,363.0,2.1000000000000227,1606.0,6.899999999999977,37.1,69.7,56.939040207522694,1
283.807,598.0,-42.0,-0.2999999999999545,1621.0,1.0,37.1,69.1,56.939040207522694,1
284.199,571.0,-164.0,-1.1000000000000227,1558.0,1.2999999999999545,37.0,69.7,56.939040207522694,1
284.3,385.0,-209.0,-1.2999999999999545,1608.0,1.2999999999999545,37.0,69.7,56.939040207522694,1
284.397,755.0,29.0,0.10000000000002274,1519.0,1.2999999999999545,37.0,69.7,56.939040207522694,1
284.495,1103.0,564.0,3.5,1503.0,13.700000000000045,37.1,69.4,56.939040207522694,1
284.592,1752.0,1165.0,7.399999999999977,1491.0,13.700000000000045,37.1,69.4,56.939040207522694,1
284.692,1667.0,1046.0,7.0,1425.0,13.700000000000045,37.1,69.4,56.939040207522694,1
284.79,1484.0,1244.0,8.200000000000045,1438.0,13.700000000000045,37.1,69.4,56.939040207522694,1
284.887,2162.0,1759.0,11.200000000000045,1486.0,13.700000000000045,37.1,69.4,56.939040207522694,1
284.987,3142.0,2143.0,13.899999999999977,1468.0,12.0,37.1,69.4,56.939040207522694,1
285.543,4095.0,3646.0,24.5,1417.0,27.799999999999955,37.2,69.7,56.939040207522694,1
285.643,5382.0,3829.0,26.799999999999955,1364.0,27.799999999999955,37.2,69.7,56.939040207522694,1
285.763,5314.0,4104.0,27.90000000000009,1401.0,27.799999999999955,37.2,69.7,56.939040207522694,1
285.86,5025.0,4205.0,29.200000000000045,1373.0,27.799999999999955,37.2,69.7,56.939040207522694,1
285.96,4051.0,3001.0,21.5,1329.0,27.799999999999955,37.2,69.7,56.939040207522694,1
286.091,5535.0,4034.0,29.40000000000009,1308.0,52.799999999999955,37.2,69.3,56.939040207522694,1
286.188,5213.0,3988.0,29.90000000000009,1272.0,52.799999999999955,37.2,69.3,56.939040207522694,1
286.288,5533.0,3834.0,30.90000000000009,1183.0,52.799999999999955,37.2,69.3,56.939040207522694,1
286.386,6644.0,4851.0,37.299999999999955,1239.0,52.799999999999955,37.2,69.3,56.939040207522694,1
287.533,7669.0,6314.0,42.90000000000009,1405.0,53.09999999999991,37.2,69.1,99.97863736934463,1
287.633,8415.0,6557.0,42.200000000000045,1481.0,53.09999999999991,37.2,69.1,99.97863736934463,1
287.746,8135.0,5486.0,40.0,1308.0,59.09999999999991,37.4,69.3,99.97863736934463,1
287.844,8201.0,6149.0,39.90000000000009,1469.0,59.09999999999991,37.4,69.3,99.97863736934463,1
287.941,7996.0,6347.0,41.700000000000045,1453.0,59.09999999999991,37.4,69.3,99.97863736934463,1
288.074,8131.0,6333.0,40.700000000000045,1483.0,59.09999999999991,37.4,69.3,99.97863736934463,1
288.827,8638.0,6733.0,41.09999999999991,1561.0,49.59999999999991,37.4,69.4,99.97863736934463,1
288.925,8638.0,6965.0,43.09999999999991,1541.0,49.59999999999991,37.4,69.4,99.97863736934463,1
289.025,7909.0,6344.0,38.200000000000045,1585.0,49.59999999999991,37.4,69.4,99.97863736934463,1
289.123,7790.0,6100.0,37.40000000000009,1554.0,49.59999999999991,37.4,69.4,99.97863736934463,1
289.22,7304.0,6002.0,36.799999999999955,1554.0,49.59999999999991,37.4,69.4,99.97863736934463,1
289.32,7976.0,6249.0,39.299999999999955,1516.0,53.799999999999955,37.4,69.6,99.97863736934463,1
289.418,7781.0,6190.0,40.59999999999991,1454.0,53.799999999999955,37.4,69.6,99.97863736934463,1
289.93,8474.0,6265.0,41.90000000000009,1424.0,58.299999999999955,37.5,69.7,99.97863736934463,1
289.965,8156.0,6578.0,43.0,1458.0,62.40000000000009,37.5,69.7,99.97863736934463,1
290.521,8895.0,6683.0,43.700000000000045,1460.0,62.5,37.5,69.9,99.97863736934463,1
290.621,9608.0,7622.0,48.40000000000009,1502.0,62.5,37.5,69.9,99.97863736934463,1
290.719,9044.0,7371.0,48.59999999999991,1447.0,62.5,37.5,69.9,99.97863736934463,1
290.816,9316.0,7290.0,50.40000000000009,1380.0,69.29999999999995,37.5,69.9,99.97863736934463,1
290.914,8951.0,6853.0,44.59999999999991,1465.0,69.29999999999995,37.5,69.9,99.97863736934463,1
291.014,8900.0,7348.0,47.799999999999955,1467.0,69.29999999999995,37.5,69.9,99.97863736934463,1
291.111,8331.0,6938.0,43.700000000000045,1514.0,69.29999999999995,37.5,69.9,99.97863736934463,1
291.209,7327.0,5583.0,35.09999999999991,1517.0,67.70000000000005,37.5,70.0,99.97863736934463,1
291.31,5682.0,4572.0,28.5,1528.0,58.200000000000045,37.5,70.0,99.97863736934463,1
292.079,471.0,-233.0,-1.7000000000000455,1316.0,3.3999999999999773,37.6,70.0,99.97863736934463,1
292.177,356.0,46.0,0.2999999999999545,1292.0,3.3999999999999773,37.6,70.0,99.97863736934463,1
292.31,482.0,-37.0,-0.2999999999999545,1221.0,4.5,37.5,70.3,99.97863736934463,1
292.408,1042.0,133.0,1.0,1158.0,4.5,37.5,70.3,99.97863736934463,1
292.505,825.0,85.0,0.7000000000000455,1050.0,4.5,37.5,70.3,99.97863736934463,1
292.606,662.0,-151.0,-1.5,986.0,5.100000000000023,37.5,70.3,99.97863736934463,1
292.703,1036.0,97.0,0.8999999999999773,969.0,5.2999999999999545,37.5,70.3,99.97863736934463,1
293.359,3300.0,2199.0,24.299999999999955,862.0,9.899999999999977,37.5,70.4,99.97863736934463,1
293.479,6125.0,3815.0,39.0,932.0,9.899999999999977,37.5,70.4,99.97863736934463,1
293.576,7550.0,4666.0,46.09999999999991,965.0,9.899999999999977,37.5,70.4,99.97863736934463,1
293.676,7510.0,5327.0,51.299999999999955,991.0,9.899999999999977,37.5,70.4,99.97863736934463,1
293.806,8725.0,5143.0,52.90000000000009,928.0,9.899999999999977,37.5,70.4,99.97863736934463,1
293.904,8620.0,5727.0,54.0,1011.0,67.5,37.6,70.3,99.97863736934463,1
294.004,8364.0,5662.0,53.90000000000009,1001.0,67.5,37.6,70.3,99.97863736934463,1
294.102,9035.0,5310.0,51.799999999999955,978.0,67.5,37.6,70.3,99.97863736934463,1
294.2,8230.0,5613.0,53.09999999999991,1008.0,67.5,37.6,70.3,99.97863736934463,1
294.3,8567.0,5986.0,54.200000000000045,1054.0,67.5,37.6,70.3,99.97863736934463,1
294.398,8799.0,5948.0,52.90000000000009,1071.0,67.5,37.6,70.3,99.97863736934463,1
294.496,9214.0,5819.0,52.09999999999991,1065.0,67.5,37.6,70.3,99.97863736934463,1
294.596,9456.0,6478.0,54.700000000000045,1129.0,67.5,37.6,70.3,99.97863736934463,1
295.449,10210.0,7011.0,49.799999999999955,1343.0,62.5,37.7,70.3,99.97863736934463,1
295.546,8627.0,6813.0,46.799999999999955,1388.0,62.5,37.7,70.3,99.97863736934463,1
295.647,9602.0,7234.0,48.799999999999955,1415.0,68.79999999999995,37.6,70.3,99.97863736934463,1
296.744,7743.0,6729.0,37.200000000000045,1724.0,66.59999999999991,37.7,70.4,99.97863736934463,1
296.841,7738.0,6566.0,35.799999999999955,1748.0,48.09999999999991,37.8,70.7,99.97863736934463,1
296.941,6921.0,5921.0,31.90000000000009,1769.0,48.09999999999991,37.8,70.7,99.97863736934463,1
297.039,6803.0,6346.0,33.90000000000009,1782.0,48.09999999999991,37.8,70.7,99.97863736934463,1
297.136,6068.0,5498.0,29.0,1804.0,48.09999999999991,37.8,70.7,99.97863736934463,1
297.242,6440.0,5593.0,29.200000000000045,1823.0,48.09999999999991,37.8,70.7,99.97863736934463,1
297.36,6271.0,5169.0,26.799999999999955,1839.0,47.5,37.8,70.7,99.97863736934463,1
297.458,6014.0,5586.0,28.799999999999955,1850.0,47.5,37.8,70.7,99.97863736934463,1
297.688,5397.0,5350.0,27.0,1885.0,47.5,37.8,70.7,99.97863736934463,1
297.786,5554.0,5150.0,25.799999999999955,1901.0,8.5,37.8,71.2,99.97863736934463,1
297.883,4101.0,4031.0,20.200000000000045,1902.0,8.5,37.8,71.2,99.97863736934463,1
297.983,3162.0,2889.0,14.600000000000023,1878.0,8.5,37.8,71.2,99.97863736934463,1
298.081,1313.0,1031.0,5.2000000000000455,1880.0,8.5,37.8,71.2,99.97863736934463,1
298.179,556.0,870.0,4.2999999999999545,1900.0,8.5,37.8,71.2,99.97863736934463,1
298.279,146.0,334.0,1.6000000000000227,1895.0,5.5,37.8,71.0,99.97863736934463,1
298.834,515.0,477.0,2.3999999999999773,1850.0,2.0,37.8,71.2,99.97863736934463,1
299.032,448.0,270.0,1.3999999999999773,1821.0,3.2999999999999545,37.8,71.3,99.97863736934463,1
299.13,-77.0,-44.0,-0.2999999999999545,1821.0,3.2999999999999545,37.8,71.3,99.97863736934463,1
299.227,391.0,178.0,0.8999999999999773,1810.0,0.8999999999999773,37.8,71.3,99.97863736934463,1
299.328,451.0,202.0,1.0,1790.0,0.8999999999999773,37.8,71.3,99.97863736934463,1
299.425,449.0,216.0,1.1000000000000227,1783.0,0.8999999999999773,37.8,71.3,99.97863736934463,1
299.523,249.0,-299.0,-1.7000000000000455,1773.0,0.8999999999999773,37.8,71.3,99.97863736934463,1
299.623,370.0,59.0,0.2999999999999545,1769.0,0.7999999999999545,37.8,71.3,99.97863736934463,1
299.721,383.0,168.0,0.8999999999999773,1759.0,4.100000000000023,37.8,71.2,99.97863736934463,1
300.391,2560.0,2363.0,12.600000000000023,1780.0,15.899999999999977,37.9,71.3,99.97863736934463,1
300.489,3715.0,3441.0,18.5,1769.0,15.899999999999977,37.9,71.3,99.97863736934463,1
300.589,4183.0,3763.0,19.5,1840.0,40.299999999999955,37.9,71.0,62.4628061341268,1
300.72,4281.0,4033.0,20.299999999999955,1893.0,40.299999999999955,37.9,71.0,62.4628061341268,1
300.817,4665.0,3838.0,19.899999999999977,1833.0,40.299999999999955,37.9,71.0,62.4628061341268,1
300.924,5074.0,4078.0,21.399999999999977,1812.0,29.59999999999991,37.9,71.0,62.4628061341268,1
301.34,4137.0,3714.0,20.399999999999977,1733.0,33.700000000000045,37.9,71.8,62.4628061341268,1
301.47,4075.0,3966.0,21.5,1756.0,33.799999999999955,37.9,71.8,62.4628061341268,1
301.568,4691.0,3815.0,20.700000000000045,1756.0,33.799999999999955,37.9,71.8,62.4628061341268,1
301.668,4300.0,3924.0,21.399999999999977,1747.0,35.59999999999991,37.9,72.2,62.4628061341268,1
301.765,4727.0,4100.0,22.0,1774.0,35.59999999999991,37.9,72.2,62.4628061341268,1
301.863,4428.0,4056.0,21.600000000000023,1792.0,35.59999999999991,37.9,72.2,62.4628061341268,1
301.963,4690.0,4019.0,20.799999999999955,1840.0,32.90000000000009,37.9,72.1,62.4628061341268,1
302.061,3990.0,4395.0,22.399999999999977,1869.0,36.90000000000009,37.9,72.1,62.4628061341268,1
302.718,5323.0,4900.0,25.09999999999991,1859.0,34.0,38.0,72.1,62.4628061341268,1
302.815,5226.0,4995.0,25.700000000000045,1855.0,34.0,38.0,72.1,62.4628061341268,1
302.916,5160.0,4742.0,24.299999999999955,1856.0,34.0,38.0,72.1,62.4628061341268,1
303.014,5285.0,5042.0,25.90000000000009,1857.0,42.59999999999991,38.0,71.6,62.4628061341268,1
303.111,6433.0,5510.0,28.59999999999991,1838.0,42.59999999999991,38.0,71.6,62.4628061341268,1
303.209,6199.0,5679.0,29.0,1869.0,42.59999999999991,38.0,71.6,62.4628061341268,1
303.309,6801.0,5669.0,29.0,1864.0,42.59999999999991,38.0,71.6,62.4628061341268,1
303.408,7562.0,6490.0,33.40000000000009,1853.0,42.59999999999991,38.0,71.6,62.4628061341268,1
303.505,6543.0,6140.0,31.200000000000045,1875.0,50.5,38.0,71.8,62.4628061341268,1
303.605,6651.0,5935.0,30.09999999999991,1877.0,55.90000000000009,38.0,71.8,62.4628061341268,1
304.257,7536.0,7566.0,35.799999999999955,2016.0,53.59999999999991,38.0,71.8,62.4628061341268,1
305.348,7782.0,7429.0,32.40000000000009,2185.0,55.299999999999955,38.1,72.4,62.4628061341268,1
305.446,8795.0,8014.0,34.40000000000009,2219.0,55.299999999999955,38.1,72.4,62.4628061341268,1
306.101,4628.0,4322.0,19.399999999999977,2127.0,38.5,38.1,72.4,62.4628061341268,1
306.199,5782.0,4898.0,21.899999999999977,2130.0,48.59999999999991,38.3,72.4,62.4628061341268,1
306.299,5722.0,5217.0,23.799999999999955,2090.0,48.59999999999991,38.3,72.4,62.4628061341268,1
306.396,5810.0,5785.0,26.40000000000009,2092.0,48.59999999999991,38.3,72.4,62.4628061341268,1
306.494,6352.0,6370.0,28.700000000000045,2119.0,48.59999999999991,38.3,72.4,62.4628061341268,1
306.594,8398.0,7793.0,34.799999999999955,2135.0,48.59999999999991,38.3,72.4,62.4628061341268,1
306.692,8139.0,7316.0,33.299999999999955,2097.0,54.299999999999955,38.1,71.9,62.4628061341268,1
306.789,8413.0,7436.0,34.200000000000045,2074.0,54.299999999999955,38.1,71.9,62.4628061341268,1
307.445,10020.0,8167.0,38.40000000000009,2026.0,58.59999999999991,38.1,72.4,62.4628061341268,1
307.542,8853.0,8861.0,40.0,2112.0,58.59999999999991,38.1,72.4,62.4628061341268,1
307.642,9161.0,8540.0,39.799999999999955,2045.0,58.59999999999991,38.1,72.4,62.4628061341268,1
307.74,9282.0,8574.0,39.700000000000045,2062.0,72.29999999999995,38.3,72.9,62.4628061341268,1
307.837,8600.0,7656.0,36.09999999999991,2021.0,72.29999999999995,38.3,72.9,62.4628061341268,1
307.942,8752.0,8179.0,37.40000000000009,2084.0,72.29999999999995,38.3,72.9,62.4628061341268,1
308.04,8270.0,7785.0,35.90000000000009,2065.0,72.29999999999995,38.3,72.9,62.96482795452811,1
308.238,8979.0,8512.0,37.90000000000009,2142.0,59.200000000000045,38.4,72.9,62.96482795452811,1
308.336,9150.0,8265.0,38.200000000000045,2064.0,64.59999999999991,38.4,72.9,62.96482795452811,1
308.433,9141.0,8120.0,36.700000000000045,2111.0,64.59999999999991,38.4,72.9,62.96482795452811,1
308.646,8647.0,7664.0,35.200000000000045,2076.0,61.59999999999991,38.4,73.2,62.96482795452811,1
308.978,9224.0,8055.0,35.700000000000045,2149.0,66.70000000000005,38.4,72.9,62.96482795452811,1
309.108,8738.0,8355.0,36.90000000000009,2161.0,59.59999999999991,38.3,72.9,62.96482795452811,1
309.436,72.0,24.0,0.10000000000002274,1982.0,55.299999999999955,38.3,72.9,62.96482795452811,1
309.533,-120.0,-167.0,-0.7999999999999545,2094.0,55.299999999999955,38.3,72.9,62.96482795452811,1
309.634,-386.0,-308.0,-1.5,2082.0,-4.100000000000023,38.4,73.1,62.96482795452811,1
309.731,38.0,21.0,0.0,2074.0,-4.100000000000023,38.4,73.1,62.96482795452811,1
309.829,180.0,-125.0,-0.6000000000000227,2065.0,-4.100000000000023,38.4,73.1,62.96482795452811,1
309.929,93.0,43.0,0.10000000000002274,2091.0,-4.100000000000023,38.4,73.1,62.96482795452811,1
310.027,-42.0,-68.0,-0.39999999999997726,2048.0,0.5,38.4,72.9,62.96482795452811,1
310.125,360.0,122.0,0.5,2019.0,-3.5,38.4,72.6,62.96482795452811,1
310.78,226.0,114.0,0.5,1876.0,3.7999999999999545,38.5,72.6,62.96482795452811,1
310.878,209.0,-15.0,-0.10000000000002274,1884.0,3.7999999999999545,38.5,72.6,62.96482795452811,1
310.979,-51.0,45.0,0.20000000000004547,1844.0,3.7999999999999545,38.5,72.6,62.96482795452811,1
311.077,135.0,-24.0,-0.20000000000004547,1824.0,-1.2000000000000455,38.5,72.5,62.96482795452811,1
311.174,301.0,-113.0,-0.6000000000000227,1791.0,-1.2000000000000455,38.5,72.5,62.96482795452811,1
311.275,-106.0,-123.0,-0.7000000000000455,1773.0,-1.2000000000000455,38.5,72.5,62.96482795452811,1
311.372,116.0,169.0,0.8999999999999773,1768.0,-1.2000000000000455,38.5,72.5,62.96482795452811,1
311.47,202.0,-287.0,-1.6000000000000227,1788.0,-1.2000000000000455,38.5,72.5,62.96482795452811,1
311.57,628.0,178.0,0.8999999999999773,1779.0,1.7999999999999545,38.5,72.5,62.96482795452811,1
311.667,-17.0,391.0,2.1000000000000227,1744.0,0.10000000000002274,38.5,72.6,62.96482795452811,1
312.323,929.0,348.0,2.2000000000000455,1493.0,4.5,38.5,72.5,62.96482795452811,1
312.421,448.0,47.0,0.2999999999999545,1476.0,4.5,38.5,72.5,62.96482795452811,1
312.519,421.0,-26.0,-0.20000000000004547,1460.0,0.5,38.5,72.6,62.96482795452811,1
312.627,556.0,202.0,1.2999999999999545,1464.0,0.5,38.5,72.6,62.96482795452811,1
312.739,325.0,194.0,1.2000000000000455,1471.0,0.5,38.5,72.6,62.96482795452811,1
313.081,278.0,-88.0,-0.6000000000000227,1452.0,5.7000000000000455,38.6,72.6,62.96482795452811,1
314.065,3073.0,2409.0,16.5,1393.0,29.200000000000045,38.6,72.9,62.96482795452811,1
314.163,2927.0,1953.0,13.299999999999955,1398.0,29.200000000000045,38.6,72.9,62.96482795452811,1
314.263,1949.0,1683.0,11.299999999999955,1415.0,7.7999999999999545,38.6,72.6,62.96482795452811,1
314.361,1390.0,761.0,5.100000000000023,1410.0,7.7999999999999545,38.6,72.6,62.96482795452811,1
314.458,1412.0,631.0,4.2000000000000455,1409.0,7.7999999999999545,38.6,72.6,62.96482795452811,1
314.556,1445.0,734.0,5.100000000000023,1361.0,7.7999999999999545,38.6,72.6,62.96482795452811,1
314.656,2525.0,1671.0,10.600000000000023,1495.0,17.299999999999955,38.6,72.8,62.96482795452811,1
314.753,2532.0,1827.0,11.600000000000023,1501.0,16.299999999999955,38.6,72.8,62.96482795452811,1
315.409,6129.0,4935.0,33.200000000000045,1417.0,54.0,38.7,73.1,62.96482795452811,1
315.507,7173.0,5388.0,35.90000000000009,1432.0,54.0,38.7,73.1,62.96482795452811,1
315.607,7678.0,5795.0,38.700000000000045,1429.0,54.0,38.7,73.1,62.96482795452811,1
315.704,7103.0,5846.0,38.5,1447.0,54.0,38.7,73.1,62.96482795452811,1
315.802,8022.0,5962.0,38.700000000000045,1471.0,54.0,38.7,73.1,62.96482795452811,1
315.902,7243.0,6118.0,39.0,1497.0,54.0,38.7,73.1,62.96482795452811,1
315.999,8171.0,6364.0,40.09999999999991,1515.0,52.09999999999991,38.7,73.1,62.96482795452811,1
316.097,8096.0,6570.0,40.40000000000009,1551.0,57.200000000000045,38.7,73.1,62.96482795452811,1
316.775,9175.0,7268.0,40.59999999999991,1709.0,62.799999999999955,38.8,73.1,62.96482795452811,1
317.215,8382.0,7107.0,37.5,1805.0,59.40000000000009,38.8,73.2,62.96482795452811,1
317.316,8242.0,6921.0,36.200000000000045,1823.0,59.40000000000009,38.8,73.2,62.96482795452811,1
317.446,7835.0,6569.0,33.700000000000045,1860.0,56.700000000000045,38.8,73.1,62.96482795452811,1
317.544,8010.0,6638.0,33.700000000000045,1880.0,56.700000000000045,38.8,73.1,62.96482795452811,1
317.644,7641.0,6948.0,34.90000000000009,1900.0,56.700000000000045,38.8,73.1,62.96482795452811,1
317.742,5372.0,5426.0,27.200000000000045,1904.0,56.700000000000045,38.8,73.1,62.96482795452811,1
317.839,6942.0,6381.0,31.40000000000009,1937.0,48.299999999999955,38.8,73.1,62.96482795452811,1
317.94,7594.0,6713.0,32.90000000000009,1947.0,53.700000000000045,38.8,73.1,62.96482795452811,1
318.496,6819.0,6780.0,31.700000000000045,2036.0,50.299999999999955,38.8,73.2,62.96482795452811,1
318.698,7436.0,6693.0,30.799999999999955,2071.0,50.0,38.8,73.2,62.96482795452811,1
318.796,7525.0,6956.0,31.700000000000045,2093.0,49.40000000000009,38.8,73.2,62.96482795452811,1
318.994,7119.0,7076.0,31.700000000000045,2126.0,49.40000000000009,38.8,73.2,62.96482795452811,1
319.092,7968.0,7444.0,33.09999999999991,2142.0,49.40000000000009,38.8,73.2,62.96482795452811,1
319.189,6742.0,6755.0,29.799999999999955,2159.0,49.40000000000009,38.8,73.2,62.96482795452811,1
319.289,7989.0,7332.0,32.09999999999991,2175.0,50.799999999999955,38.8,73.5,62.96482795452811,1
319.387,7190.0,6946.0,30.40000000000009,2180.0,50.799999999999955,38.8,73.5,62.96482795452811,1
319.485,6815.0,6726.0,29.200000000000045,2196.0,50.799999999999955,38.8,73.5,62.96482795452811,1
319.585,6883.0,6386.0,27.40000000000009,2218.0,50.799999999999955,38.8,73.5,62.96482795452811,1
319.683,6621.0,6393.0,27.299999999999955,2232.0,50.799999999999955,38.8,73.5,62.96482795452811,1
319.88,6537.0,6164.0,26.09999999999991,2247.0,39.40000000000009,38.8,73.4,62.96482795452811,1
320.457,6655.0,6568.0,27.0,2323.0,43.5,38.8,73.4,74.6272983901732,1
320.557,6570.0,6047.0,24.799999999999955,2326.0,46.40000000000009,38.6,73.4,74.6272983901732,1
320.785,5379.0,6001.0,24.200000000000045,2360.0,44.5,38.6,73.4,74.6272983901732,1
320.883,5105.0,5911.0,23.899999999999977,2355.0,44.5,38.6,73.4,74.6272983901732,1
320.979,6844.0,6198.0,24.59999999999991,2396.0,34.299999999999955,38.6,73.5,74.6272983901732,1
321.076,5390.0,6047.0,24.200000000000045,2380.0,34.299999999999955,38.6,73.5,74.6272983901732,1
321.174,5098.0,4896.0,19.399999999999977,2402.0,34.299999999999955,38.6,73.5,74.6272983901732,1
321.586,45.0,557.0,2.2000000000000455,2356.0,-2.3999999999999773,38.6,73.4,74.6272983901732,1
321.781,-294.0,78.0,0.2999999999999545,2306.0,-3.5,38.6,73.4,74.6272983901732,1
